log_id,actor_id,actor_role,action,table_name,record_id,ip_address,session_id,log_time
234,63,FUND_MANAGER,UPDATE_INVESTMENT,compliance_checks,1296,192.168.230.217,SID489102,2024-07-24 16:08:24
235,49,SUPER_ADMIN,DELETE_INVESTMENT,compliance_alerts,9912,192.168.20.224,SID176319,2023-04-05 17:46:53
236,144,COMPLIANCE_OFFICER,TRANSACTION_CREATED,transactions,5456,192.168.155.245,SID116078,2023-07-12 18:46:42
237,192,ANALYST,UPDATE_INVESTMENT,transactions,6499,192.168.122.142,SID437237,2023-08-05 06:47:07
238,137,FUND_MANAGER,DELETE_INVESTMENT,sip_schedules,5893,192.168.254.120,SID203398,2025-03-05 09:24:29
239,82,COMPLIANCE_OFFICER,KYC_APPROVED,compliance_checks,6782,192.168.23.145,SID332022,2025-04-02 23:30:48
240,142,ANALYST,DELETE_INVESTMENT,investments,3215,192.168.168.59,SID498290,2025-01-29 04:01:16
241,168,FUND_MANAGER,DELETE_INVESTMENT,notifications,8038,192.168.235.44,SID868367,2024-08-06 07:31:35
242,185,ANALYST,CREATE_INVESTMENT,users,8585,192.168.17.215,SID987826,2025-03-25 11:10:08
243,2,ANALYST,CREATE_INVESTMENT,transactions,1114,192.168.77.3,SID329344,2023-03-18 21:03:48
244,159,ANALYST,TRANSACTION_CREATED,users,109,192.168.210.4,SID117538,2024-06-01 14:23:03
245,74,SUPER_ADMIN,PASSWORD_CHANGED,compliance_alerts,2938,192.168.54.236,SID200992,2024-06-26 23:17:34
246,159,FUND_MANAGER,KYC_APPROVED,sip_schedules,6503,192.168.40.96,SID525750,2024-06-20 04:15:12
247,58,FUND_MANAGER,LOGOUT,users,1532,192.168.207.98,SID495490,2024-04-15 18:15:44
248,3,COMPLIANCE_OFFICER,LOGOUT,notifications,7110,192.168.169.145,SID999636,2024-07-19 15:03:40
249,59,COMPLIANCE_OFFICER,PROFILE_UPDATED,notifications,4442,192.168.23.237,SID177959,2023-04-08 16:58:02
250,145,SUPER_ADMIN,CREATE_INVESTMENT,compliance_checks,257,192.168.106.151,SID251195,2024-12-01 08:57:34
251,20,FUND_MANAGER,CREATE_INVESTMENT,transactions,9285,192.168.199.174,SID666820,2025-02-09 22:52:25
252,36,SUPER_ADMIN,PASSWORD_CHANGED,compliance_checks,880,192.168.50.112,SID343420,2023-12-06 12:48:47
253,197,ANALYST,KYC_APPROVED,users,4479,192.168.230.126,SID339220,2025-05-08 02:21:38
254,48,ANALYST,LOGOUT,sip_schedules,4038,192.168.37.22,SID380989,2023-12-31 17:24:27
255,163,COMPLIANCE_OFFICER,KYC_REJECTED,compliance_checks,5910,192.168.54.24,SID105447,2023-06-07 12:45:50
256,70,SUPER_ADMIN,CREATE_INVESTMENT,funds,3071,192.168.220.115,SID684041,2023-11-12 14:23:48
257,7,SUPER_ADMIN,KYC_APPROVED,funds,9781,192.168.166.222,SID503951,2024-07-22 16:26:06
258,200,SUPER_ADMIN,PASSWORD_CHANGED,transactions,9371,192.168.86.176,SID499226,2023-01-13 09:26:24
259,69,ANALYST,CREATE_INVESTMENT,funds,2740,192.168.222.71,SID541557,2023-06-23 04:17:19
260,93,FUND_MANAGER,UPDATE_INVESTMENT,notifications,9729,192.168.100.118,SID212168,2023-11-03 15:50:04
261,86,ANALYST,KYC_APPROVED,notifications,5485,192.168.220.209,SID963539,2023-05-19 09:00:25
262,77,FUND_MANAGER,PROFILE_UPDATED,transactions,7849,192.168.160.46,SID517584,2025-05-30 20:38:08
263,163,ANALYST,PROFILE_UPDATED,transactions,5340,192.168.192.72,SID956156,2023-11-23 09:47:44
264,145,COMPLIANCE_OFFICER,PROFILE_UPDATED,investments,9013,192.168.13.244,SID862538,2025-03-15 12:23:07
265,75,SUPER_ADMIN,KYC_REJECTED,notifications,2281,192.168.155.62,SID364955,2024-04-17 22:13:28
266,97,SUPER_ADMIN,TRANSACTION_CREATED,notifications,9540,192.168.205.137,SID631221,2024-11-05 04:45:27
267,10,FUND_MANAGER,PASSWORD_CHANGED,funds,1792,192.168.127.169,SID796982,2025-06-09 22:26:34
268,12,ANALYST,KYC_APPROVED,compliance_alerts,1736,192.168.5.26,SID371306,2023-12-30 05:41:39
269,143,COMPLIANCE_OFFICER,TRANSACTION_CREATED,compliance_checks,6409,192.168.237.198,SID812565,2023-08-16 16:47:33
270,89,SUPER_ADMIN,TRANSACTION_CREATED,funds,4841,192.168.212.236,SID190025,2024-08-25 22:32:09
271,80,FUND_MANAGER,TRANSACTION_CREATED,transactions,8538,192.168.247.90,SID599292,2023-04-29 23:09:22
272,116,FUND_MANAGER,LOGOUT,sip_schedules,733,192.168.58.6,SID990429,2023-04-10 14:46:44
273,43,COMPLIANCE_OFFICER,PASSWORD_CHANGED,investments,9043,192.168.81.85,SID687044,2023-12-18 20:06:43
274,104,COMPLIANCE_OFFICER,CREATE_INVESTMENT,compliance_alerts,6482,192.168.14.189,SID743937,2024-03-12 14:14:51
275,100,SUPER_ADMIN,UPDATE_INVESTMENT,transactions,4561,192.168.32.148,SID206694,2023-07-22 14:37:27
276,84,COMPLIANCE_OFFICER,TRANSACTION_CREATED,funds,4299,192.168.250.136,SID770153,2025-03-29 17:11:23
277,101,SUPER_ADMIN,KYC_APPROVED,compliance_checks,7502,192.168.88.209,SID806309,2023-11-17 19:24:39
278,152,SUPER_ADMIN,CREATE_INVESTMENT,compliance_checks,1932,192.168.122.79,SID222629,2024-12-23 09:58:39
279,131,ANALYST,KYC_REJECTED,investments,9418,192.168.196.109,SID294776,2023-07-07 11:44:09
280,166,COMPLIANCE_OFFICER,PASSWORD_CHANGED,investments,8023,192.168.147.36,SID296187,2024-05-13 20:34:44
281,92,SUPER_ADMIN,TRANSACTION_CREATED,investments,3197,192.168.196.247,SID688861,2023-11-19 14:39:03
282,176,ANALYST,KYC_REJECTED,notifications,8007,192.168.85.22,SID692862,2024-06-01 20:31:26
283,71,COMPLIANCE_OFFICER,PASSWORD_CHANGED,sip_schedules,2756,192.168.234.145,SID878586,2023-02-01 07:18:02
284,29,SUPER_ADMIN,DELETE_INVESTMENT,compliance_checks,8881,192.168.21.195,SID853905,2025-03-02 15:35:32
285,27,COMPLIANCE_OFFICER,DELETE_INVESTMENT,users,7369,192.168.134.90,SID956401,2024-03-27 17:13:27
286,199,COMPLIANCE_OFFICER,UPDATE_INVESTMENT,compliance_checks,9999,192.168.219.43,SID746081,2023-03-31 14:55:07
287,16,FUND_MANAGER,PASSWORD_CHANGED,sip_schedules,9779,192.168.86.83,SID838253,2023-05-23 06:52:13
288,132,SUPER_ADMIN,CREATE_INVESTMENT,compliance_alerts,972,192.168.141.222,SID787757,2023-10-27 09:36:17
289,64,COMPLIANCE_OFFICER,KYC_APPROVED,transactions,6435,192.168.250.37,SID705474,2023-05-10 22:55:08
290,97,ANALYST,LOGOUT,funds,6601,192.168.142.178,SID486999,2024-10-09 08:40:26
291,1,SUPER_ADMIN,TRANSACTION_CREATED,compliance_checks,1038,192.168.203.56,SID550513,2024-04-10 15:20:37
292,83,FUND_MANAGER,KYC_APPROVED,investments,9276,192.168.248.202,SID460437,2025-04-24 06:31:17
293,161,ANALYST,LOGIN,funds,2589,192.168.225.117,SID100708,2024-11-29 01:02:06
294,34,FUND_MANAGER,CREATE_INVESTMENT,sip_schedules,1530,192.168.184.65,SID186424,2024-03-14 06:44:58
295,43,SUPER_ADMIN,KYC_REJECTED,sip_schedules,3837,192.168.219.168,SID195629,2024-01-16 21:57:41
296,123,SUPER_ADMIN,CREATE_INVESTMENT,transactions,8511,192.168.227.3,SID108454,2024-12-21 03:00:13
297,109,COMPLIANCE_OFFICER,TRANSACTION_CREATED,funds,3752,192.168.196.23,SID866260,2024-12-13 10:52:07
298,95,FUND_MANAGER,CREATE_INVESTMENT,compliance_alerts,2182,192.168.73.18,SID656278,2025-04-05 03:06:20
299,43,ANALYST,KYC_APPROVED,transactions,2481,192.168.210.158,SID819916,2024-07-30 00:39:41
300,26,COMPLIANCE_OFFICER,LOGOUT,compliance_alerts,5760,192.168.219.81,SID929504,2024-03-29 06:05:57
301,22,COMPLIANCE_OFFICER,PASSWORD_CHANGED,sip_schedules,440,192.168.154.53,SID642899,2023-05-24 07:17:41
302,101,FUND_MANAGER,LOGIN,transactions,8109,192.168.197.29,SID352792,2024-09-13 16:12:47
303,136,SUPER_ADMIN,KYC_APPROVED,compliance_checks,2163,192.168.198.221,SID979727,2024-05-26 20:38:04
304,175,COMPLIANCE_OFFICER,TRANSACTION_CREATED,funds,274,192.168.34.4,SID374921,2024-08-05 13:23:34
305,102,FUND_MANAGER,PASSWORD_CHANGED,compliance_alerts,6940,192.168.205.22,SID771652,2023-08-09 01:59:03
306,72,SUPER_ADMIN,DELETE_INVESTMENT,funds,8378,192.168.104.250,SID947312,2024-07-03 17:39:09
307,151,SUPER_ADMIN,DELETE_INVESTMENT,compliance_alerts,3910,192.168.29.63,SID190400,2023-06-09 17:20:25
308,156,SUPER_ADMIN,DELETE_INVESTMENT,investments,1957,192.168.6.182,SID243876,2024-03-20 03:29:39
309,89,FUND_MANAGER,CREATE_INVESTMENT,compliance_checks,2080,192.168.137.188,SID223791,2024-12-19 00:10:31
310,110,FUND_MANAGER,PASSWORD_CHANGED,funds,4309,192.168.39.128,SID577309,2025-02-28 00:21:51
311,146,COMPLIANCE_OFFICER,KYC_APPROVED,investments,4180,192.168.52.229,SID701790,2024-06-07 11:03:31
312,190,SUPER_ADMIN,LOGIN,users,4007,192.168.23.121,SID481657,2024-11-21 23:07:14
313,10,ANALYST,UPDATE_INVESTMENT,compliance_checks,4068,192.168.213.235,SID855276,2024-01-28 04:11:59
314,147,FUND_MANAGER,LOGOUT,users,2939,192.168.114.206,SID640828,2023-11-24 08:52:04
315,120,FUND_MANAGER,DELETE_INVESTMENT,compliance_checks,1416,192.168.233.3,SID486839,2023-02-17 12:04:56
316,78,COMPLIANCE_OFFICER,TRANSACTION_CREATED,compliance_checks,9695,192.168.252.198,SID913575,2023-07-25 09:36:50
317,195,COMPLIANCE_OFFICER,CREATE_INVESTMENT,users,6719,192.168.12.60,SID667851,2023-07-20 23:57:34
318,3,FUND_MANAGER,LOGIN,compliance_alerts,5039,192.168.53.53,SID655550,2023-12-21 20:53:44
319,37,FUND_MANAGER,LOGOUT,users,3793,192.168.211.180,SID490586,2023-09-01 13:31:03
320,25,COMPLIANCE_OFFICER,KYC_REJECTED,funds,9698,192.168.31.112,SID794622,2024-04-14 23:05:37
321,81,ANALYST,KYC_APPROVED,compliance_checks,7418,192.168.139.60,SID178315,2023-05-14 07:18:16
322,150,SUPER_ADMIN,CREATE_INVESTMENT,funds,2694,192.168.230.120,SID429287,2023-07-27 04:49:49
323,198,COMPLIANCE_OFFICER,TRANSACTION_CREATED,sip_schedules,7592,192.168.135.219,SID225738,2024-02-21 03:34:22
324,78,SUPER_ADMIN,UPDATE_INVESTMENT,compliance_checks,2431,192.168.46.183,SID360276,2023-04-03 05:51:43
325,174,FUND_MANAGER,DELETE_INVESTMENT,investments,510,192.168.207.219,SID574167,2023-12-31 12:32:03
326,25,ANALYST,LOGOUT,investments,1990,192.168.6.16,SID970708,2024-07-23 23:35:15
327,103,FUND_MANAGER,LOGOUT,sip_schedules,1229,192.168.11.17,SID307356,2025-03-10 07:08:12
328,24,FUND_MANAGER,LOGOUT,users,7553,192.168.25.44,SID701761,2024-10-23 14:51:08
329,8,ANALYST,KYC_REJECTED,investments,5800,192.168.109.233,SID296242,2024-03-19 23:25:31
330,39,SUPER_ADMIN,PROFILE_UPDATED,transactions,4836,192.168.255.106,SID677438,2023-10-09 08:28:56
331,99,COMPLIANCE_OFFICER,KYC_REJECTED,transactions,8615,192.168.127.162,SID941134,2024-05-05 01:05:17
332,183,FUND_MANAGER,TRANSACTION_CREATED,notifications,5637,192.168.164.100,SID383572,2024-07-10 00:24:50
333,57,SUPER_ADMIN,DELETE_INVESTMENT,users,7729,192.168.183.197,SID712356,2023-07-04 00:20:38
334,169,COMPLIANCE_OFFICER,DELETE_INVESTMENT,users,3595,192.168.198.91,SID979988,2023-08-27 05:06:15
335,152,FUND_MANAGER,KYC_APPROVED,users,5762,192.168.72.145,SID297377,2025-05-15 05:11:15
336,45,ANALYST,LOGIN,funds,921,192.168.119.155,SID329437,2025-05-06 15:34:19
337,85,COMPLIANCE_OFFICER,CREATE_INVESTMENT,compliance_checks,2908,192.168.165.16,SID122977,2023-01-21 16:30:00
338,37,SUPER_ADMIN,PASSWORD_CHANGED,compliance_checks,1189,192.168.191.181,SID794303,2023-06-01 18:45:58
339,78,FUND_MANAGER,CREATE_INVESTMENT,investments,7158,192.168.249.167,SID432695,2024-02-10 18:06:21
340,158,FUND_MANAGER,UPDATE_INVESTMENT,investments,6200,192.168.157.188,SID821942,2023-06-28 22:35:44
341,1,ANALYST,PROFILE_UPDATED,users,2984,192.168.162.236,SID948095,2023-10-29 04:11:46
342,27,ANALYST,CREATE_INVESTMENT,compliance_checks,1275,192.168.121.89,SID435039,2024-09-18 07:40:36
343,182,FUND_MANAGER,TRANSACTION_CREATED,users,4346,192.168.107.64,SID826847,2023-06-21 20:56:05
344,28,SUPER_ADMIN,LOGIN,compliance_alerts,7180,192.168.214.249,SID274418,2023-03-11 11:16:50
345,90,ANALYST,LOGOUT,notifications,9471,192.168.115.42,SID573209,2024-02-28 15:56:24
346,82,FUND_MANAGER,LOGOUT,funds,5601,192.168.87.228,SID493696,2023-03-17 01:18:01
347,24,FUND_MANAGER,PROFILE_UPDATED,notifications,508,192.168.220.242,SID785386,2023-06-14 23:04:35
348,41,SUPER_ADMIN,LOGOUT,compliance_checks,3368,192.168.97.105,SID831063,2023-06-18 19:56:27
349,139,FUND_MANAGER,DELETE_INVESTMENT,sip_schedules,3892,192.168.49.13,SID511987,2024-07-21 23:59:46
350,40,SUPER_ADMIN,KYC_APPROVED,users,7006,192.168.44.76,SID963918,2024-08-08 17:53:31
351,52,SUPER_ADMIN,LOGIN,transactions,2799,192.168.149.251,SID185916,2024-11-08 20:38:30
352,102,ANALYST,TRANSACTION_CREATED,sip_schedules,1494,192.168.198.48,SID489043,2024-04-29 03:19:50
353,12,FUND_MANAGER,TRANSACTION_CREATED,notifications,4316,192.168.115.215,SID381607,2024-01-26 11:11:28
354,179,SUPER_ADMIN,LOGOUT,compliance_checks,8872,192.168.211.249,SID893202,2024-07-31 01:09:48
355,100,ANALYST,PASSWORD_CHANGED,notifications,9384,192.168.120.122,SID413369,2024-08-26 07:35:03
356,183,SUPER_ADMIN,PASSWORD_CHANGED,investments,1971,192.168.229.45,SID275284,2023-03-22 12:57:54
357,109,SUPER_ADMIN,KYC_REJECTED,transactions,2423,192.168.132.82,SID862422,2023-08-05 06:08:02
358,143,ANALYST,PASSWORD_CHANGED,compliance_checks,4526,192.168.234.235,SID112964,2025-04-06 02:05:24
359,134,ANALYST,LOGOUT,compliance_alerts,2452,192.168.75.146,SID716493,2025-03-16 22:39:37
360,145,SUPER_ADMIN,DELETE_INVESTMENT,compliance_checks,6733,192.168.135.99,SID786594,2024-08-19 03:59:06
361,10,COMPLIANCE_OFFICER,DELETE_INVESTMENT,compliance_alerts,2357,192.168.205.10,SID515018,2024-05-12 18:38:30
362,13,ANALYST,DELETE_INVESTMENT,compliance_checks,332,192.168.172.210,SID932204,2025-06-19 10:44:15
363,126,SUPER_ADMIN,UPDATE_INVESTMENT,investments,4924,192.168.226.199,SID965938,2023-11-07 09:17:53
364,155,SUPER_ADMIN,UPDATE_INVESTMENT,notifications,3464,192.168.208.190,SID607993,2023-11-25 08:46:26
365,15,COMPLIANCE_OFFICER,LOGOUT,sip_schedules,8304,192.168.206.35,SID918430,2025-02-16 16:55:23
366,8,COMPLIANCE_OFFICER,UPDATE_INVESTMENT,transactions,945,192.168.127.9,SID578621,2025-05-21 16:56:36
367,71,FUND_MANAGER,TRANSACTION_CREATED,compliance_alerts,2030,192.168.15.62,SID490559,2023-02-21 11:45:12
368,122,FUND_MANAGER,KYC_APPROVED,investments,4238,192.168.46.73,SID128783,2024-05-15 19:28:11
369,147,COMPLIANCE_OFFICER,UPDATE_INVESTMENT,transactions,3388,192.168.137.167,SID529399,2024-01-31 01:10:54
370,197,SUPER_ADMIN,TRANSACTION_CREATED,investments,2838,192.168.4.58,SID364650,2024-06-09 00:55:49
371,165,FUND_MANAGER,KYC_REJECTED,compliance_alerts,5714,192.168.235.65,SID328808,2024-09-14 09:45:45
372,160,ANALYST,PROFILE_UPDATED,funds,121,192.168.191.144,SID778787,2024-04-22 09:43:33
373,176,SUPER_ADMIN,TRANSACTION_CREATED,funds,5510,192.168.141.164,SID440930,2024-08-31 19:18:19
374,183,FUND_MANAGER,UPDATE_INVESTMENT,investments,8476,192.168.123.231,SID159532,2025-06-01 08:16:41
375,82,COMPLIANCE_OFFICER,LOGIN,notifications,4844,192.168.132.233,SID538897,2025-04-04 19:25:42
376,150,COMPLIANCE_OFFICER,KYC_APPROVED,transactions,8760,192.168.243.233,SID804505,2024-02-19 12:47:02
377,44,COMPLIANCE_OFFICER,DELETE_INVESTMENT,funds,7714,192.168.65.190,SID371216,2024-01-03 16:19:54
378,47,FUND_MANAGER,LOGOUT,transactions,5821,192.168.114.191,SID422002,2025-01-12 17:48:58
379,150,FUND_MANAGER,TRANSACTION_CREATED,funds,7710,192.168.27.222,SID765213,2024-03-06 10:23:16
380,121,COMPLIANCE_OFFICER,PASSWORD_CHANGED,funds,6254,192.168.152.106,SID156688,2024-08-20 18:39:04
381,88,ANALYST,PROFILE_UPDATED,notifications,2347,192.168.161.221,SID850432,2025-06-10 04:08:12
382,162,COMPLIANCE_OFFICER,KYC_APPROVED,users,78,192.168.231.71,SID319553,2023-07-04 02:31:21
383,41,ANALYST,LOGOUT,investments,7106,192.168.219.104,SID549865,2025-02-18 05:36:48
384,137,COMPLIANCE_OFFICER,KYC_APPROVED,users,5280,192.168.97.5,SID809621,2024-05-03 12:00:02
385,58,FUND_MANAGER,DELETE_INVESTMENT,investments,1683,192.168.196.129,SID717265,2023-01-05 20:46:15
386,12,FUND_MANAGER,DELETE_INVESTMENT,notifications,8525,192.168.172.112,SID820141,2023-11-10 05:04:52
387,92,COMPLIANCE_OFFICER,CREATE_INVESTMENT,compliance_alerts,314,192.168.116.58,SID862491,2023-05-18 10:57:31
388,151,COMPLIANCE_OFFICER,LOGOUT,compliance_checks,613,192.168.192.225,SID771425,2023-05-15 06:46:01
389,153,SUPER_ADMIN,LOGOUT,users,791,192.168.59.107,SID565897,2023-09-19 17:39:03
390,122,COMPLIANCE_OFFICER,UPDATE_INVESTMENT,users,4934,192.168.215.170,SID205885,2024-01-25 03:35:16
391,156,COMPLIANCE_OFFICER,KYC_REJECTED,funds,8382,192.168.60.73,SID219550,2024-11-09 16:17:39
392,156,COMPLIANCE_OFFICER,DELETE_INVESTMENT,transactions,5865,192.168.209.76,SID268163,2025-03-14 03:31:12
393,54,ANALYST,KYC_APPROVED,transactions,45,192.168.6.172,SID193326,2023-02-10 17:31:58
394,39,SUPER_ADMIN,PASSWORD_CHANGED,funds,1660,192.168.131.165,SID342389,2023-04-24 18:42:31
395,13,SUPER_ADMIN,CREATE_INVESTMENT,users,4761,192.168.184.206,SID809641,2024-04-12 09:16:29
396,25,SUPER_ADMIN,LOGIN,investments,2794,192.168.168.92,SID558976,2023-11-17 13:47:07
397,24,FUND_MANAGER,KYC_APPROVED,investments,1866,192.168.205.103,SID578715,2024-09-28 08:56:46
398,123,ANALYST,CREATE_INVESTMENT,funds,2172,192.168.30.252,SID985364,2023-10-06 12:44:54
399,152,ANALYST,PROFILE_UPDATED,notifications,2970,192.168.194.200,SID476018,2023-06-13 03:26:58
400,187,COMPLIANCE_OFFICER,TRANSACTION_CREATED,notifications,1851,192.168.210.113,SID148205,2024-09-18 00:55:43
401,4,COMPLIANCE_OFFICER,KYC_APPROVED,funds,7092,192.168.127.124,SID462544,2023-03-06 08:41:20
402,39,SUPER_ADMIN,LOGIN,investments,8284,192.168.240.219,SID619920,2024-11-10 21:41:24
403,126,FUND_MANAGER,UPDATE_INVESTMENT,compliance_checks,4558,192.168.25.130,SID333524,2025-06-09 05:04:48
404,61,SUPER_ADMIN,TRANSACTION_CREATED,notifications,9389,192.168.229.23,SID998198,2024-07-17 20:24:25
405,128,SUPER_ADMIN,LOGOUT,compliance_alerts,6756,192.168.18.143,SID675771,2024-05-25 14:20:07
406,159,FUND_MANAGER,PASSWORD_CHANGED,transactions,7475,192.168.174.94,SID965401,2023-01-01 02:50:38
407,85,ANALYST,KYC_APPROVED,notifications,1869,192.168.49.195,SID790917,2023-02-25 07:54:29
408,163,FUND_MANAGER,PASSWORD_CHANGED,compliance_checks,1742,192.168.23.230,SID272129,2023-08-16 00:21:22
409,191,ANALYST,LOGOUT,sip_schedules,3210,192.168.96.31,SID993590,2024-05-19 04:52:45
410,49,FUND_MANAGER,LOGOUT,compliance_alerts,762,192.168.63.198,SID572388,2024-02-07 06:29:52
411,35,ANALYST,LOGIN,users,9065,192.168.221.215,SID713543,2024-04-13 21:37:32
412,46,COMPLIANCE_OFFICER,CREATE_INVESTMENT,funds,6348,192.168.164.130,SID503348,2024-05-09 16:49:58
413,196,COMPLIANCE_OFFICER,DELETE_INVESTMENT,compliance_alerts,5618,192.168.150.116,SID943890,2024-03-04 19:58:44
414,180,FUND_MANAGER,PASSWORD_CHANGED,compliance_checks,9070,192.168.111.52,SID319899,2023-05-17 04:26:38
415,89,COMPLIANCE_OFFICER,CREATE_INVESTMENT,compliance_checks,1891,192.168.180.144,SID603704,2024-10-01 22:18:43
416,107,FUND_MANAGER,KYC_REJECTED,users,8565,192.168.54.7,SID499371,2024-08-19 18:42:45
417,52,FUND_MANAGER,CREATE_INVESTMENT,sip_schedules,4106,192.168.74.215,SID165046,2023-05-29 01:42:03
418,139,SUPER_ADMIN,KYC_APPROVED,notifications,1680,192.168.114.191,SID778553,2024-12-08 09:13:48
419,179,FUND_MANAGER,LOGIN,compliance_alerts,6350,192.168.213.245,SID926394,2024-07-28 12:15:32
420,4,FUND_MANAGER,UPDATE_INVESTMENT,notifications,3696,192.168.188.194,SID716966,2024-12-02 10:35:03
421,199,COMPLIANCE_OFFICER,DELETE_INVESTMENT,notifications,2907,192.168.38.48,SID282237,2024-07-13 23:38:12
422,11,ANALYST,DELETE_INVESTMENT,sip_schedules,2132,192.168.82.150,SID987110,2025-01-22 16:07:24
423,182,COMPLIANCE_OFFICER,LOGIN,investments,5286,192.168.26.199,SID755744,2023-09-19 00:21:29
424,147,FUND_MANAGER,LOGOUT,compliance_checks,8609,192.168.112.245,SID292800,2024-09-22 21:19:31
425,41,ANALYST,PASSWORD_CHANGED,compliance_alerts,1507,192.168.178.57,SID323717,2024-06-17 02:50:32
426,76,COMPLIANCE_OFFICER,PROFILE_UPDATED,notifications,9197,192.168.4.30,SID801432,2024-11-10 10:21:23
427,165,COMPLIANCE_OFFICER,LOGIN,compliance_checks,6249,192.168.58.99,SID369054,2023-12-21 14:15:57
428,133,FUND_MANAGER,PASSWORD_CHANGED,notifications,7976,192.168.22.76,SID783176,2024-07-07 23:18:01
429,25,COMPLIANCE_OFFICER,PASSWORD_CHANGED,users,1073,192.168.107.172,SID760093,2023-07-17 10:32:05
430,109,SUPER_ADMIN,UPDATE_INVESTMENT,compliance_alerts,1182,192.168.78.7,SID581532,2025-03-03 06:55:43
431,19,SUPER_ADMIN,CREATE_INVESTMENT,sip_schedules,9144,192.168.36.148,SID961530,2025-01-04 10:02:05
432,116,ANALYST,KYC_REJECTED,compliance_checks,277,192.168.199.173,SID224052,2023-08-22 08:26:24
433,159,SUPER_ADMIN,PROFILE_UPDATED,users,1190,192.168.183.238,SID627262,2024-07-01 00:41:46
434,78,SUPER_ADMIN,DELETE_INVESTMENT,notifications,6250,192.168.202.211,SID792818,2023-04-19 09:50:43
435,57,COMPLIANCE_OFFICER,KYC_REJECTED,sip_schedules,2361,192.168.152.174,SID933635,2023-02-01 15:10:34
436,3,COMPLIANCE_OFFICER,LOGOUT,users,83,192.168.201.138,SID674122,2025-06-06 23:41:23
437,190,FUND_MANAGER,UPDATE_INVESTMENT,compliance_alerts,8398,192.168.72.42,SID292930,2023-03-29 09:13:47
438,50,SUPER_ADMIN,CREATE_INVESTMENT,users,8993,192.168.236.166,SID676365,2023-08-15 19:53:16
439,65,SUPER_ADMIN,UPDATE_INVESTMENT,notifications,5421,192.168.182.33,SID803904,2023-03-16 09:42:04
440,159,SUPER_ADMIN,UPDATE_INVESTMENT,compliance_checks,7961,192.168.230.85,SID746281,2024-11-02 07:06:18
441,40,FUND_MANAGER,KYC_APPROVED,compliance_alerts,2763,192.168.2.81,SID358133,2024-11-06 09:44:37
442,165,ANALYST,DELETE_INVESTMENT,compliance_checks,2201,192.168.169.225,SID603268,2025-03-15 07:45:47
443,79,ANALYST,PASSWORD_CHANGED,funds,2880,192.168.41.216,SID394247,2024-04-18 14:22:49
444,51,FUND_MANAGER,LOGOUT,funds,306,192.168.15.209,SID710156,2025-05-29 04:57:34
445,55,SUPER_ADMIN,PASSWORD_CHANGED,sip_schedules,8905,192.168.241.168,SID912853,2024-08-15 12:49:37
446,198,FUND_MANAGER,CREATE_INVESTMENT,notifications,8211,192.168.46.102,SID481540,2023-06-02 11:25:14
447,158,COMPLIANCE_OFFICER,PASSWORD_CHANGED,investments,7311,192.168.81.46,SID693868,2024-05-29 00:42:15
448,189,ANALYST,KYC_APPROVED,users,3586,192.168.249.60,SID165914,2024-08-02 21:55:09
449,172,COMPLIANCE_OFFICER,PASSWORD_CHANGED,compliance_checks,6359,192.168.240.235,SID576728,2023-09-28 11:14:02
450,27,FUND_MANAGER,DELETE_INVESTMENT,investments,6172,192.168.193.94,SID716225,2023-02-17 01:41:20
451,97,COMPLIANCE_OFFICER,PASSWORD_CHANGED,compliance_alerts,5782,192.168.176.125,SID931161,2024-10-31 02:33:16
452,36,ANALYST,CREATE_INVESTMENT,transactions,1264,192.168.143.55,SID257538,2024-05-08 19:00:32
453,184,SUPER_ADMIN,UPDATE_INVESTMENT,compliance_alerts,5411,192.168.58.124,SID808029,2023-07-11 05:23:38
454,42,ANALYST,LOGIN,transactions,707,192.168.65.147,SID721121,2024-05-05 15:13:37
455,11,COMPLIANCE_OFFICER,LOGIN,investments,4232,192.168.92.133,SID525151,2023-06-14 04:40:32
456,185,FUND_MANAGER,LOGOUT,transactions,7360,192.168.241.223,SID605065,2024-09-05 18:40:01
457,154,COMPLIANCE_OFFICER,PROFILE_UPDATED,investments,8370,192.168.135.43,SID859364,2023-06-24 07:53:26
