notification_id,user_id,channel,title,message,read_status,sent_at
303,4877,PUSH,NAV Update,Please complete your pending KYC verification.,False,2024-07-25 09:14:00
304,9184,PUSH,Portfolio Update,Your SIP installment has been processed successfully.,False,2023-11-21 15:22:00
305,2400,PUSH,SIP Installment Successful,Your portfolio value has been updated.,True,2024-02-09 11:49:00
306,4202,IN_APP,KYC Update,Please complete your pending KYC verification.,False,2023-12-21 14:41:00
307,2250,EMAIL,Compliance Notification,Today's NAV has been updated.,True,2024-07-29 22:17:00
308,8701,SMS,NAV Update,Please complete your pending KYC verification.,True,2023-09-06 01:42:00
309,7740,EMAIL,NAV Update,Please complete your pending KYC verification.,True,2023-04-13 13:21:00
310,7794,IN_APP,NAV Update,Please complete your pending KYC verification.,False,2024-07-17 05:26:00
311,970,EMAIL,NAV Update,Compliance review requires your attention.,True,2023-11-25 09:41:00
312,612,SMS,Transaction Alert,Please complete your pending KYC verification.,True,2024-07-01 23:46:00
313,8117,SMS,NAV Update,Your portfolio value has been updated.,True,2025-05-06 12:50:00
314,9876,EMAIL,Portfolio Update,Your portfolio value has been updated.,False,2023-01-10 09:36:00
315,8093,SMS,Compliance Notification,A new transaction has been recorded.,False,2024-10-18 17:33:00
316,2663,IN_APP,NAV Update,Your portfolio value has been updated.,True,2023-07-17 03:21:00
317,4834,SMS,KYC Update,Compliance review requires your attention.,False,2023-01-15 23:21:00
318,5373,EMAIL,Transaction Alert,Today's NAV has been updated.,True,2025-04-26 13:32:00
319,5302,SMS,SIP Installment Successful,Your portfolio value has been updated.,False,2023-07-09 04:30:00
320,4375,PUSH,Portfolio Update,Compliance review requires your attention.,True,2023-08-30 14:48:00
321,3872,EMAIL,NAV Update,Your SIP installment has been processed successfully.,False,2023-09-25 20:23:00
322,8234,PUSH,NAV Update,Your SIP installment has been processed successfully.,False,2023-11-11 05:25:00
323,3591,SMS,Transaction Alert,Please complete your pending KYC verification.,False,2024-01-12 19:14:00
324,6814,IN_APP,Compliance Notification,Today's NAV has been updated.,True,2025-02-04 19:23:00
325,9762,EMAIL,Compliance Notification,A new transaction has been recorded.,False,2025-02-19 07:43:00
326,1012,SMS,Compliance Notification,Compliance review requires your attention.,True,2023-03-21 18:07:00
327,8526,IN_APP,SIP Installment Successful,Today's NAV has been updated.,True,2023-06-18 10:54:00
328,1490,IN_APP,SIP Installment Successful,A new transaction has been recorded.,True,2025-01-04 18:31:00
329,9240,EMAIL,Compliance Notification,A new transaction has been recorded.,False,2024-06-09 13:29:00
330,4170,EMAIL,NAV Update,Please complete your pending KYC verification.,True,2025-01-10 00:25:00
331,1045,EMAIL,SIP Installment Successful,A new transaction has been recorded.,True,2023-02-16 13:22:00
332,2219,IN_APP,Portfolio Update,A new transaction has been recorded.,False,2023-10-21 13:11:00
333,1315,SMS,NAV Update,Your portfolio value has been updated.,True,2025-06-09 12:24:00
334,8665,SMS,NAV Update,Please complete your pending KYC verification.,True,2023-07-02 17:25:00
335,7586,IN_APP,Compliance Notification,A new transaction has been recorded.,True,2025-02-13 00:19:00
336,2542,PUSH,KYC Update,Today's NAV has been updated.,True,2023-09-11 14:22:00
337,257,SMS,KYC Update,Your SIP installment has been processed successfully.,True,2023-02-02 21:26:00
338,9795,EMAIL,KYC Update,Today's NAV has been updated.,True,2024-08-31 01:28:00
339,8844,SMS,SIP Installment Successful,Please complete your pending KYC verification.,False,2024-02-16 14:14:00
340,5225,PUSH,KYC Update,Your portfolio value has been updated.,True,2023-08-28 23:36:00
341,6776,PUSH,Portfolio Update,Your SIP installment has been processed successfully.,True,2024-11-07 16:14:00
342,9108,IN_APP,SIP Installment Successful,Your portfolio value has been updated.,False,2024-10-03 21:27:00
343,6822,IN_APP,KYC Update,Your portfolio value has been updated.,False,2025-03-15 16:20:00
344,3949,SMS,Portfolio Update,Today's NAV has been updated.,True,2023-07-08 17:30:00
345,945,IN_APP,Transaction Alert,Compliance review requires your attention.,True,2025-04-05 14:58:00
346,3332,PUSH,NAV Update,Your SIP installment has been processed successfully.,False,2024-02-02 07:16:00
347,8776,SMS,SIP Installment Successful,Your portfolio value has been updated.,False,2025-05-17 11:05:00
348,648,EMAIL,KYC Update,Compliance review requires your attention.,True,2024-11-20 19:38:00
349,5456,PUSH,SIP Installment Successful,Please complete your pending KYC verification.,True,2024-05-05 06:55:00
350,7847,SMS,NAV Update,Compliance review requires your attention.,True,2025-01-29 03:47:00
351,5270,PUSH,Transaction Alert,A new transaction has been recorded.,False,2024-02-11 07:35:00
352,8402,IN_APP,Transaction Alert,Your SIP installment has been processed successfully.,False,2023-11-12 08:23:00
353,3329,PUSH,Portfolio Update,A new transaction has been recorded.,True,2025-02-18 10:58:00
354,2391,EMAIL,Portfolio Update,Compliance review requires your attention.,False,2024-07-30 07:47:00
355,5405,SMS,Transaction Alert,Compliance review requires your attention.,True,2023-10-30 04:12:00
356,5531,PUSH,Transaction Alert,Today's NAV has been updated.,False,2024-05-26 17:41:00
357,5771,SMS,KYC Update,Today's NAV has been updated.,False,2024-04-16 05:46:00
358,963,EMAIL,SIP Installment Successful,Today's NAV has been updated.,True,2023-07-08 17:41:00
359,2253,SMS,SIP Installment Successful,Today's NAV has been updated.,True,2025-02-21 00:26:00
360,7472,PUSH,SIP Installment Successful,Compliance review requires your attention.,False,2023-01-10 06:32:00
361,109,IN_APP,SIP Installment Successful,Your SIP installment has been processed successfully.,False,2024-11-06 15:01:00
362,8229,IN_APP,KYC Update,Your SIP installment has been processed successfully.,True,2024-07-02 09:01:00
363,3145,PUSH,Portfolio Update,Your portfolio value has been updated.,False,2024-06-20 04:15:00
364,7521,SMS,NAV Update,Please complete your pending KYC verification.,False,2023-03-22 11:25:00
365,520,EMAIL,Transaction Alert,A new transaction has been recorded.,False,2024-12-01 02:41:00
366,155,SMS,SIP Installment Successful,A new transaction has been recorded.,False,2024-07-19 15:03:00
367,1563,EMAIL,KYC Update,Please complete your pending KYC verification.,False,2024-10-22 10:36:00
368,1219,PUSH,Compliance Notification,Compliance review requires your attention.,True,2023-10-05 01:59:00
369,3395,SMS,NAV Update,A new transaction has been recorded.,True,2023-07-03 10:01:00
370,3940,IN_APP,NAV Update,Compliance review requires your attention.,False,2023-11-03 05:36:00
371,1285,PUSH,SIP Installment Successful,Your SIP installment has been processed successfully.,False,2024-01-29 23:08:00
372,9916,IN_APP,Portfolio Update,Your SIP installment has been processed successfully.,False,2023-08-26 02:21:00
373,3738,PUSH,Compliance Notification,A new transaction has been recorded.,False,2025-03-13 14:31:00
374,6228,EMAIL,Compliance Notification,Your portfolio value has been updated.,True,2023-07-10 21:37:00
375,4391,SMS,Transaction Alert,Today's NAV has been updated.,True,2024-12-31 02:05:00
376,5910,EMAIL,SIP Installment Successful,Your SIP installment has been processed successfully.,False,2025-01-27 12:20:00
377,4420,EMAIL,KYC Update,Your SIP installment has been processed successfully.,True,2024-03-31 11:48:00
378,9089,IN_APP,SIP Installment Successful,Your SIP installment has been processed successfully.,True,2024-03-17 14:35:00
379,9781,PUSH,Transaction Alert,Your SIP installment has been processed successfully.,False,2023-12-29 17:05:00
380,1388,SMS,Compliance Notification,Compliance review requires your attention.,True,2024-02-28 12:49:00
381,2275,PUSH,Portfolio Update,Your portfolio value has been updated.,False,2024-12-02 12:10:00
382,7122,PUSH,Transaction Alert,Your portfolio value has been updated.,False,2023-05-30 02:10:00
383,4124,SMS,NAV Update,Today's NAV has been updated.,False,2025-03-12 02:23:00
384,7502,EMAIL,KYC Update,Your portfolio value has been updated.,True,2024-08-31 19:12:00
385,6225,PUSH,Transaction Alert,Your portfolio value has been updated.,False,2024-02-10 10:53:00
386,2231,PUSH,Portfolio Update,Compliance review requires your attention.,True,2025-04-15 20:38:00
387,6525,PUSH,Portfolio Update,Today's NAV has been updated.,False,2024-05-05 10:11:00
388,6162,PUSH,Transaction Alert,Your portfolio value has been updated.,True,2024-08-12 07:20:00
389,8940,SMS,NAV Update,Compliance review requires your attention.,True,2024-07-31 06:37:00
390,3435,IN_APP,Portfolio Update,Today's NAV has been updated.,True,2025-01-14 14:45:00
391,8181,SMS,NAV Update,Your portfolio value has been updated.,True,2025-04-18 13:43:00
392,6933,IN_APP,SIP Installment Successful,A new transaction has been recorded.,False,2023-09-16 21:09:00
393,8301,IN_APP,Compliance Notification,Your SIP installment has been processed successfully.,False,2024-08-19 12:34:00
394,1393,EMAIL,KYC Update,Today's NAV has been updated.,False,2024-12-19 17:38:00
395,726,IN_APP,Portfolio Update,A new transaction has been recorded.,True,2023-06-20 20:39:00
396,3638,SMS,Transaction Alert,Your portfolio value has been updated.,False,2023-01-11 03:16:00
397,8200,SMS,Portfolio Update,Your SIP installment has been processed successfully.,False,2024-04-19 21:37:00
398,1407,EMAIL,NAV Update,Please complete your pending KYC verification.,False,2023-04-18 09:26:00
399,3390,IN_APP,Portfolio Update,A new transaction has been recorded.,True,2023-11-16 10:29:00
400,7413,PUSH,SIP Installment Successful,Your portfolio value has been updated.,True,2024-03-24 23:44:00
401,371,PUSH,NAV Update,Your SIP installment has been processed successfully.,True,2025-04-09 22:07:00
402,2859,SMS,Portfolio Update,Compliance review requires your attention.,False,2025-01-28 07:33:00
403,6637,SMS,KYC Update,Today's NAV has been updated.,False,2024-04-18 07:51:00
404,3233,IN_APP,Compliance Notification,A new transaction has been recorded.,False,2024-02-10 00:47:00
405,3372,PUSH,NAV Update,Your SIP installment has been processed successfully.,True,2023-01-05 22:13:00
406,5994,PUSH,KYC Update,A new transaction has been recorded.,True,2025-03-29 17:11:00
407,8020,PUSH,Compliance Notification,A new transaction has been recorded.,False,2023-09-26 21:55:00
408,5767,IN_APP,Compliance Notification,Please complete your pending KYC verification.,False,2024-08-24 03:22:00
409,2195,PUSH,SIP Installment Successful,Please complete your pending KYC verification.,False,2024-09-21 18:05:00
410,2317,IN_APP,Transaction Alert,Compliance review requires your attention.,True,2023-04-30 05:23:00
411,3044,IN_APP,NAV Update,Compliance review requires your attention.,True,2024-08-11 12:27:00
412,4733,SMS,KYC Update,Your portfolio value has been updated.,False,2024-07-22 05:31:00
413,5883,EMAIL,Transaction Alert,Please complete your pending KYC verification.,True,2024-09-26 01:55:00
414,8282,IN_APP,Transaction Alert,Today's NAV has been updated.,False,2025-04-14 12:35:00
415,7273,IN_APP,KYC Update,Your SIP installment has been processed successfully.,True,2024-03-01 22:53:00
416,536,PUSH,KYC Update,Compliance review requires your attention.,False,2025-03-25 07:18:00
417,8116,EMAIL,Compliance Notification,Your SIP installment has been processed successfully.,False,2023-06-22 14:36:00
418,6011,EMAIL,NAV Update,A new transaction has been recorded.,True,2025-03-04 17:52:00
419,4056,PUSH,SIP Installment Successful,A new transaction has been recorded.,False,2024-03-11 03:47:00
420,1924,SMS,KYC Update,Today's NAV has been updated.,False,2023-12-23 02:28:00
421,7016,SMS,Compliance Notification,Please complete your pending KYC verification.,True,2025-05-31 22:39:00
422,973,PUSH,Compliance Notification,Your portfolio value has been updated.,True,2025-04-13 06:51:00
423,4741,PUSH,Compliance Notification,Today's NAV has been updated.,True,2023-11-28 22:18:00
424,972,PUSH,NAV Update,Please complete your pending KYC verification.,True,2023-05-19 13:58:00
425,5278,SMS,NAV Update,A new transaction has been recorded.,False,2023-09-13 04:45:00
426,4403,IN_APP,Transaction Alert,A new transaction has been recorded.,True,2023-05-26 18:40:00
427,8448,PUSH,NAV Update,Your portfolio value has been updated.,False,2024-10-10 02:25:00
428,41,EMAIL,NAV Update,A new transaction has been recorded.,False,2024-05-14 10:37:00
429,8757,IN_APP,KYC Update,A new transaction has been recorded.,True,2025-05-20 02:50:00
430,4647,PUSH,Compliance Notification,Compliance review requires your attention.,True,2024-05-21 08:20:00
431,5632,EMAIL,SIP Installment Successful,Your SIP installment has been processed successfully.,False,2024-08-02 15:50:00
432,2589,IN_APP,Transaction Alert,Your SIP installment has been processed successfully.,False,2023-01-17 03:59:00
433,2162,PUSH,KYC Update,Your portfolio value has been updated.,True,2023-07-27 22:58:00
434,1351,PUSH,NAV Update,Today's NAV has been updated.,True,2024-11-01 11:16:00
435,5006,SMS,Transaction Alert,Today's NAV has been updated.,True,2023-02-23 12:40:00
436,3497,IN_APP,SIP Installment Successful,Please complete your pending KYC verification.,True,2024-12-21 03:00:00
437,153,EMAIL,NAV Update,Your portfolio value has been updated.,True,2024-06-15 21:28:00
438,2166,IN_APP,SIP Installment Successful,Please complete your pending KYC verification.,False,2025-05-30 13:44:00
439,1679,EMAIL,Portfolio Update,Your portfolio value has been updated.,False,2023-04-02 23:51:00
440,2182,SMS,SIP Installment Successful,Compliance review requires your attention.,True,2023-05-21 12:49:00
441,7211,PUSH,NAV Update,Please complete your pending KYC verification.,True,2024-09-16 20:10:00
442,7249,SMS,SIP Installment Successful,Your SIP installment has been processed successfully.,True,2024-02-26 19:43:00
443,6292,PUSH,Transaction Alert,Your portfolio value has been updated.,True,2025-02-09 03:37:00
444,1381,SMS,Compliance Notification,Compliance review requires your attention.,False,2023-09-11 08:41:00
445,4943,SMS,Compliance Notification,Compliance review requires your attention.,True,2025-03-08 22:01:00
446,895,SMS,Transaction Alert,A new transaction has been recorded.,True,2025-02-04 12:18:00
447,9731,EMAIL,Compliance Notification,Your SIP installment has been processed successfully.,False,2023-09-04 15:40:00
448,9313,IN_APP,Portfolio Update,Compliance review requires your attention.,True,2023-11-21 04:24:00
449,1196,EMAIL,Compliance Notification,Your SIP installment has been processed successfully.,True,2025-02-20 15:49:00
450,991,IN_APP,Compliance Notification,Your portfolio value has been updated.,False,2023-09-26 06:02:00
451,1351,SMS,Portfolio Update,Your SIP installment has been processed successfully.,False,2024-03-09 22:25:00
452,3330,SMS,Compliance Notification,Your portfolio value has been updated.,False,2023-03-22 16:58:00
