check_id,user_id,risk_score,aml_status,pep_check,sanction_check,result,remarks,checked_at
347,879,58,REVIEW,True,False,PENDING,Additional documents required,2023-07-11 10:53:00
348,8110,65,PASS,False,False,PENDING,High-risk profile,2023-07-19 12:35:00
349,506,73,PASS,True,False,REJECTED,KYC verified,2024-05-15 05:05:00
350,2756,37,PASS,False,True,PENDING,No issues detected,2023-10-09 07:34:00
351,6011,70,PASS,True,False,REJECTED,No issues detected,2023-04-27 08:49:00
352,4056,95,PASS,True,False,REJECTED,AML review pending,2023-08-12 13:06:00
353,3883,16,PASS,False,False,APPROVED,Additional documents required,2023-12-23 02:28:00
354,3391,27,REVIEW,False,False,APPROVED,No issues detected,2024-09-22 04:50:00
355,4795,91,PASS,False,True,REJECTED,Additional documents required,2024-07-05 05:20:00
356,4544,8,REVIEW,True,True,APPROVED,Additional documents required,2025-02-07 13:58:00
357,6435,32,PASS,False,False,PENDING,High-risk profile,2023-05-30 22:20:00
358,1526,99,PASS,False,False,REJECTED,High-risk profile,2024-04-07 02:40:00
359,1527,1,PASS,False,False,APPROVED,KYC verified,2024-05-14 10:37:00
360,7040,28,REVIEW,False,False,APPROVED,AML review pending,2025-03-25 17:25:00
361,9469,71,PASS,False,False,REJECTED,KYC verified,2025-04-28 09:21:00
362,267,59,PASS,True,False,PENDING,High-risk profile,2023-02-17 03:40:00
363,2162,89,REVIEW,False,True,REJECTED,AML review pending,2023-01-01 13:12:00
364,1351,33,PASS,True,True,PENDING,High-risk profile,2023-04-06 20:23:00
365,3837,90,PASS,True,True,REJECTED,KYC verified,2024-10-02 09:46:00
366,9727,17,PASS,False,True,APPROVED,KYC verified,2023-08-07 15:04:00
367,6920,16,PASS,False,True,APPROVED,Additional documents required,2024-12-13 10:52:00
368,1691,14,PASS,False,True,APPROVED,High-risk profile,2024-01-28 02:46:00
369,2341,87,PASS,True,True,REJECTED,High-risk profile,2025-03-03 04:41:00
370,2481,81,REVIEW,False,True,REJECTED,KYC verified,2023-12-26 23:13:00
371,9660,16,PASS,False,False,APPROVED,AML review pending,2023-04-13 04:48:00
372,1381,36,PASS,False,True,PENDING,AML review pending,2025-03-21 04:15:00
373,3091,66,PASS,False,True,PENDING,Additional documents required,2023-07-30 16:38:00
374,8186,31,PASS,True,True,PENDING,AML review pending,2024-05-21 12:07:00
375,6896,73,PASS,True,False,REJECTED,KYC verified,2023-11-21 04:24:00
376,4296,2,PASS,True,False,APPROVED,No issues detected,2023-01-18 18:04:00
377,6807,65,PASS,False,True,PENDING,No issues detected,2023-10-21 20:45:00
378,1370,36,PASS,True,True,PENDING,No issues detected,2024-07-04 19:09:00
379,1084,82,PASS,False,True,REJECTED,KYC verified,2023-12-01 12:37:00
380,1901,56,PASS,True,False,PENDING,Additional documents required,2023-09-08 02:59:00
381,186,18,PASS,False,False,APPROVED,Additional documents required,2023-05-03 00:45:00
382,4404,100,PASS,True,True,REJECTED,AML review pending,2024-01-16 04:47:00
383,1047,68,PASS,True,False,PENDING,High-risk profile,2025-04-06 13:17:00
384,9288,64,PASS,True,False,PENDING,KYC verified,2024-06-07 11:03:00
385,3743,15,PASS,True,True,APPROVED,KYC verified,2024-08-10 21:46:00
386,6275,47,REVIEW,True,True,PENDING,No issues detected,2023-09-08 01:30:00
387,6871,84,PASS,True,False,REJECTED,AML review pending,2025-04-02 22:47:00
388,1957,48,PASS,True,True,PENDING,Additional documents required,2023-10-05 02:36:00
389,1130,52,REVIEW,False,False,PENDING,AML review pending,2025-04-03 16:02:00
390,6045,2,PASS,False,True,APPROVED,High-risk profile,2023-03-30 17:29:00
391,3202,99,PASS,True,True,REJECTED,KYC verified,2024-01-13 18:31:00
392,5676,70,PASS,True,False,REJECTED,KYC verified,2024-02-24 00:14:00
393,5039,95,PASS,True,False,REJECTED,High-risk profile,2025-02-16 21:24:00
394,1525,36,PASS,True,False,PENDING,AML review pending,2023-03-03 04:45:00
395,1566,75,PASS,False,True,REJECTED,No issues detected,2024-04-14 23:05:00
396,2142,85,PASS,False,False,REJECTED,High-risk profile,2024-08-04 01:27:00
397,7418,41,PASS,True,True,PENDING,Additional documents required,2024-12-18 23:20:00
398,1732,20,PASS,False,False,APPROVED,High-risk profile,2025-03-09 18:06:00
399,3402,99,PASS,False,False,REJECTED,KYC verified,2023-05-04 17:22:00
400,4985,88,REVIEW,True,True,REJECTED,AML review pending,2023-04-03 05:51:00
401,5829,32,PASS,True,False,PENDING,AML review pending,2023-06-01 02:45:00
402,7409,52,PASS,True,True,PENDING,High-risk profile,2025-04-19 05:01:00
403,1011,2,REVIEW,True,True,APPROVED,Additional documents required,2023-04-15 04:07:00
404,1377,88,PASS,False,True,REJECTED,KYC verified,2025-04-23 12:23:00
405,7266,83,REVIEW,True,False,REJECTED,KYC verified,2023-03-08 06:57:00
406,9403,22,PASS,False,False,APPROVED,KYC verified,2023-02-13 14:03:00
407,5800,23,PASS,True,False,APPROVED,AML review pending,2024-01-27 21:27:00
408,4027,79,PASS,False,False,REJECTED,No issues detected,2024-04-01 04:02:00
409,6276,36,PASS,True,True,PENDING,No issues detected,2024-05-05 01:05:00
410,5884,92,PASS,False,False,REJECTED,No issues detected,2025-03-24 00:24:00
411,2947,35,PASS,True,True,PENDING,AML review pending,2024-05-29 10:24:00
412,9569,46,FAIL,True,True,PENDING,Additional documents required,2023-03-01 15:33:00
413,917,69,PASS,True,False,PENDING,AML review pending,2024-11-03 07:17:00
414,9708,31,PASS,False,True,PENDING,AML review pending,2025-05-09 05:11:00
415,3085,73,REVIEW,False,False,REJECTED,Additional documents required,2024-08-04 18:09:00
416,3812,8,PASS,True,False,APPROVED,KYC verified,2024-05-17 01:05:00
417,5583,17,PASS,False,True,APPROVED,KYC verified,2023-12-06 19:12:00
418,1818,19,REVIEW,False,True,APPROVED,AML review pending,2023-06-01 18:45:00
419,1656,76,PASS,False,True,REJECTED,Additional documents required,2024-12-22 21:25:00
420,7983,82,PASS,True,False,REJECTED,Additional documents required,2025-01-19 13:50:00
421,6200,23,PASS,False,True,APPROVED,Additional documents required,2024-11-12 18:52:00
422,6416,74,REVIEW,True,True,REJECTED,No issues detected,2025-01-16 00:44:00
423,9266,82,PASS,False,True,REJECTED,AML review pending,2023-11-22 19:14:00
424,5235,45,PASS,True,False,PENDING,High-risk profile,2025-02-02 02:15:00
425,1111,32,PASS,True,True,PENDING,KYC verified,2023-01-12 08:13:00
426,2726,54,REVIEW,False,False,PENDING,AML review pending,2024-01-31 14:46:00
427,9471,62,PASS,True,True,PENDING,High-risk profile,2024-07-13 12:06:00
428,5222,3,PASS,True,True,APPROVED,AML review pending,2023-03-17 01:18:00
429,1229,94,PASS,True,False,REJECTED,No issues detected,2023-06-24 12:10:00
430,7067,4,REVIEW,True,False,APPROVED,Additional documents required,2024-09-20 15:45:00
431,3113,27,PASS,False,False,APPROVED,AML review pending,2023-02-24 03:21:00
432,9368,51,PASS,False,True,PENDING,KYC verified,2023-09-01 03:03:00
433,4826,12,REVIEW,False,True,APPROVED,KYC verified,2024-01-05 00:27:00
434,4782,82,FAIL,False,True,REJECTED,AML review pending,2023-01-27 06:10:00
435,4342,63,PASS,False,True,PENDING,AML review pending,2025-03-14 12:30:00
436,732,58,PASS,False,False,PENDING,Additional documents required,2024-01-26 11:11:00
437,2477,8,PASS,True,True,APPROVED,AML review pending,2025-05-07 08:36:00
438,9663,97,PASS,True,False,REJECTED,No issues detected,2025-04-07 17:26:00
439,9384,61,REVIEW,False,False,PENDING,KYC verified,2024-03-04 17:43:00
440,9359,65,REVIEW,True,True,PENDING,High-risk profile,2024-02-09 22:02:00
441,2068,25,PASS,True,False,APPROVED,Additional documents required,2023-06-27 05:13:00
442,4226,77,PASS,True,True,REJECTED,High-risk profile,2025-04-22 20:09:00
443,4526,42,PASS,True,False,PENDING,KYC verified,2024-07-23 12:35:00
444,9633,73,PASS,True,True,REJECTED,No issues detected,2024-02-29 04:09:00
445,8776,37,REVIEW,False,False,PENDING,High-risk profile,2025-03-09 03:50:00
446,7751,78,PASS,False,False,REJECTED,Additional documents required,2024-11-01 15:36:00
447,6582,89,PASS,False,True,REJECTED,KYC verified,2024-09-25 19:43:00
448,6103,35,PASS,False,False,PENDING,AML review pending,2025-02-02 15:58:00
449,1610,90,FAIL,True,True,REJECTED,AML review pending,2025-05-13 15:54:00
450,4415,42,PASS,True,True,PENDING,High-risk profile,2025-01-31 14:49:00
451,8463,63,REVIEW,True,True,PENDING,KYC verified,2023-08-05 13:47:00
452,2223,52,PASS,True,True,PENDING,Additional documents required,2023-11-15 22:32:00
453,4088,8,PASS,True,False,APPROVED,Additional documents required,2025-06-15 06:53:00
454,8276,60,PASS,True,True,PENDING,Additional documents required,2023-10-08 11:52:00
455,2910,58,FAIL,False,False,PENDING,AML review pending,2024-01-17 15:38:00
456,1481,89,PASS,False,True,REJECTED,Additional documents required,2023-06-17 08:47:00
457,3627,28,PASS,True,False,APPROVED,High-risk profile,2025-05-24 18:49:00
458,146,100,PASS,True,True,REJECTED,No issues detected,2024-06-09 00:55:00
459,9968,33,REVIEW,False,False,PENDING,High-risk profile,2025-03-31 00:14:00
460,3576,33,PASS,False,True,PENDING,KYC verified,2024-01-21 11:29:00
461,9199,48,PASS,False,False,PENDING,KYC verified,2024-06-07 21:53:00
462,5328,36,REVIEW,False,False,PENDING,Additional documents required,2024-05-08 02:21:00
463,931,31,REVIEW,False,False,PENDING,Additional documents required,2023-06-03 16:48:00
464,4844,64,PASS,False,False,PENDING,High-risk profile,2025-01-08 00:41:00
465,9373,91,REVIEW,False,True,REJECTED,No issues detected,2025-01-24 01:37:00
466,5874,86,PASS,True,True,REJECTED,AML review pending,2024-10-15 15:58:00
467,4238,95,PASS,True,False,REJECTED,KYC verified,2023-04-10 15:08:00
468,5032,96,PASS,False,False,REJECTED,AML review pending,2023-08-16 11:14:00
469,7710,16,PASS,True,False,APPROVED,Additional documents required,2024-08-22 09:29:00
470,6254,88,PASS,False,True,REJECTED,Additional documents required,2024-05-27 03:55:00
471,9330,53,REVIEW,False,True,PENDING,AML review pending,2023-05-21 06:21:00
472,1325,100,PASS,True,False,REJECTED,KYC verified,2025-06-02 22:11:00
473,2763,27,PASS,True,False,APPROVED,KYC verified,2023-01-05 14:17:00
474,7036,82,PASS,False,False,REJECTED,KYC verified,2023-05-13 19:27:00
475,6113,94,FAIL,False,True,REJECTED,KYC verified,2023-02-08 17:12:00
476,4077,94,PASS,False,False,REJECTED,Additional documents required,2024-11-23 00:40:00
477,5016,76,PASS,True,False,REJECTED,AML review pending,2023-04-16 12:32:00
478,8588,77,PASS,True,False,REJECTED,High-risk profile,2024-04-11 23:33:00
479,314,52,PASS,True,True,PENDING,KYC verified,2024-01-03 06:10:00
480,6007,16,PASS,True,False,APPROVED,AML review pending,2024-08-26 16:10:00
481,9731,7,FAIL,True,True,APPROVED,KYC verified,2025-02-28 17:39:00
482,6231,57,PASS,False,False,PENDING,Additional documents required,2024-12-07 03:26:00
483,153,81,PASS,True,False,REJECTED,No issues detected,2023-07-30 22:43:00
484,1719,54,PASS,True,False,PENDING,KYC verified,2024-09-12 22:08:00
485,9978,26,PASS,False,True,APPROVED,AML review pending,2025-03-14 03:31:00
486,646,21,PASS,True,False,APPROVED,AML review pending,2024-12-21 13:18:00
487,1459,86,REVIEW,False,True,REJECTED,KYC verified,2023-08-29 00:00:00
488,1660,93,REVIEW,True,False,REJECTED,AML review pending,2025-03-09 16:04:00
489,2863,13,REVIEW,False,False,APPROVED,AML review pending,2023-09-28 14:03:00
490,752,13,PASS,True,True,APPROVED,AML review pending,2024-03-12 23:07:00
491,1523,35,PASS,False,True,PENDING,KYC verified,2024-01-02 14:39:00
492,6320,35,PASS,False,False,PENDING,Additional documents required,2024-02-15 12:29:00
493,961,93,FAIL,True,True,REJECTED,High-risk profile,2023-04-26 04:44:00
494,7179,73,PASS,False,False,REJECTED,No issues detected,2024-08-27 15:51:00
495,2141,94,PASS,False,True,REJECTED,High-risk profile,2023-01-30 21:56:00
496,5149,34,PASS,True,False,PENDING,No issues detected,2024-03-27 01:04:00
497,1561,80,PASS,True,False,REJECTED,AML review pending,2024-06-19 22:44:00
498,2436,50,REVIEW,True,True,PENDING,Additional documents required,2024-11-10 21:41:00
499,2710,64,PASS,False,False,PENDING,Additional documents required,2024-06-01 15:54:00
500,3649,65,PASS,False,False,PENDING,Additional documents required,2023-12-05 08:03:00
501,7342,74,PASS,False,False,REJECTED,AML review pending,2023-03-22 14:28:00
502,292,84,PASS,False,True,REJECTED,No issues detected,2023-05-02 15:47:00
503,9900,12,FAIL,False,True,APPROVED,High-risk profile,2024-07-16 00:52:00
504,3653,7,REVIEW,False,False,APPROVED,AML review pending,2023-12-16 11:52:00
505,3634,13,PASS,False,False,APPROVED,No issues detected,2025-01-03 14:07:00
506,751,14,REVIEW,False,True,APPROVED,High-risk profile,2024-06-18 11:44:00
507,3073,26,PASS,False,True,APPROVED,High-risk profile,2023-04-20 08:39:00
508,1766,44,PASS,True,True,PENDING,High-risk profile,2025-04-24 06:45:00
509,2206,65,FAIL,True,True,PENDING,No issues detected,2024-04-13 21:37:00
510,2904,66,PASS,True,True,PENDING,KYC verified,2024-03-19 18:30:00
511,5274,78,PASS,False,False,REJECTED,No issues detected,2024-02-01 21:38:00
512,5618,51,FAIL,False,True,PENDING,Additional documents required,2024-12-10 07:17:00
513,8394,96,PASS,False,True,REJECTED,Additional documents required,2024-02-27 19:44:00
514,5658,38,REVIEW,True,True,PENDING,No issues detected,2023-08-03 19:45:00
515,1891,42,PASS,False,False,PENDING,No issues detected,2024-07-09 22:40:00
516,8565,2,PASS,False,True,APPROVED,KYC verified,2023-10-20 13:51:00
517,2637,35,FAIL,False,True,PENDING,KYC verified,2024-11-17 01:12:00
518,8867,97,PASS,False,True,REJECTED,No issues detected,2024-12-08 09:13:00
519,3676,72,PASS,False,True,REJECTED,No issues detected,2025-06-07 21:47:00
520,770,89,REVIEW,False,False,REJECTED,AML review pending,2025-03-14 22:18:00
521,4118,96,PASS,False,True,REJECTED,AML review pending,2024-07-19 01:00:00
522,9886,95,PASS,True,False,REJECTED,High-risk profile,2025-02-12 18:34:00
523,2848,24,PASS,True,False,APPROVED,KYC verified,2023-07-01 21:04:00
524,2132,34,PASS,False,True,PENDING,AML review pending,2024-03-14 08:35:00
525,655,20,PASS,False,True,APPROVED,No issues detected,2024-04-22 22:59:00
526,9383,63,PASS,True,False,PENDING,No issues detected,2025-05-13 21:19:00
527,8277,9,PASS,False,True,APPROVED,AML review pending,2023-08-14 05:33:00
528,5425,43,PASS,True,False,PENDING,No issues detected,2023-08-15 06:42:00
529,5669,15,PASS,True,True,APPROVED,AML review pending,2025-04-23 20:00:00
530,8852,33,PASS,True,False,PENDING,No issues detected,2024-01-26 03:24:00
531,719,63,PASS,True,False,PENDING,No issues detected,2025-04-02 16:28:00
532,8815,99,PASS,True,True,REJECTED,Additional documents required,2023-03-26 03:10:00
533,3369,14,PASS,False,True,APPROVED,Additional documents required,2025-06-04 21:27:00
534,621,43,PASS,True,True,PENDING,AML review pending,2023-01-25 14:45:00
535,4238,30,PASS,False,False,PENDING,High-risk profile,2024-07-25 02:36:00
536,1939,87,PASS,True,True,REJECTED,KYC verified,2023-11-20 00:24:00
537,4938,38,PASS,False,False,PENDING,High-risk profile,2024-01-02 16:06:00
538,2562,61,PASS,True,False,PENDING,No issues detected,2024-02-09 21:01:00
539,6114,39,FAIL,True,True,PENDING,KYC verified,2023-10-30 20:09:00
540,6457,77,PASS,True,False,REJECTED,Additional documents required,2023-02-12 00:36:00
541,5634,93,PASS,True,True,REJECTED,Additional documents required,2025-02-05 23:57:00
542,3184,33,PASS,True,False,PENDING,No issues detected,2023-08-15 19:53:00
543,4108,9,PASS,False,False,APPROVED,AML review pending,2023-03-16 09:42:00
544,1640,31,PASS,True,True,PENDING,AML review pending,2023-05-12 21:41:00
545,5009,79,PASS,True,False,REJECTED,AML review pending,2024-05-12 14:21:00
546,4034,41,PASS,False,False,PENDING,AML review pending,2024-03-14 05:00:00
547,7864,43,PASS,False,False,PENDING,High-risk profile,2023-05-18 21:46:00
548,9939,83,PASS,False,True,REJECTED,No issues detected,2024-07-18 03:11:00
549,1253,81,PASS,True,True,REJECTED,No issues detected,2023-07-21 08:46:00
550,3486,76,REVIEW,False,False,REJECTED,Additional documents required,2024-08-15 12:49:00
551,9661,99,PASS,False,True,REJECTED,High-risk profile,2024-01-10 12:14:00
552,5962,51,PASS,True,True,PENDING,No issues detected,2024-05-28 16:05:00
553,9280,23,REVIEW,True,False,APPROVED,AML review pending,2023-05-24 14:10:00
554,3797,63,PASS,False,True,PENDING,KYC verified,2023-02-11 07:48:00
555,6359,47,PASS,False,True,PENDING,KYC verified,2024-11-15 06:33:00
556,8543,91,PASS,False,False,REJECTED,No issues detected,2024-10-26 10:06:00
557,6202,49,PASS,True,False,PENDING,High-risk profile,2024-07-11 18:11:00
558,5654,46,PASS,False,True,PENDING,No issues detected,2023-08-17 16:25:00
559,1264,30,PASS,False,True,PENDING,Additional documents required,2023-05-23 14:10:00
560,1939,78,PASS,False,False,REJECTED,KYC verified,2023-07-11 05:23:00
561,3453,62,PASS,False,True,PENDING,Additional documents required,2024-05-08 21:30:00
562,2640,76,PASS,True,True,REJECTED,KYC verified,2023-02-14 04:36:00
563,8465,24,FAIL,True,False,APPROVED,KYC verified,2023-06-20 08:59:00
564,7892,61,PASS,False,True,PENDING,No issues detected,2023-08-10 14:38:00
565,8370,85,PASS,False,False,REJECTED,No issues detected,2025-04-20 05:39:00
566,6316,49,PASS,True,True,PENDING,No issues detected,2024-08-27 02:14:00
567,2451,54,PASS,True,False,PENDING,No issues detected,2025-05-30 16:43:00
568,8247,69,PASS,True,False,PENDING,Additional documents required,2024-09-06 01:56:00
569,7070,1,PASS,False,True,APPROVED,No issues detected,2024-09-09 17:52:00
570,6247,62,PASS,True,False,PENDING,Additional documents required,2024-03-15 07:51:00
571,1374,30,PASS,False,False,PENDING,Additional documents required,2023-09-18 15:49:00
572,9470,1,PASS,True,False,APPROVED,Additional documents required,2023-01-06 22:47:00
573,1747,47,PASS,False,False,PENDING,No issues detected,2024-12-05 10:26:00
574,4515,79,FAIL,False,True,REJECTED,High-risk profile,2024-03-09 18:23:00
575,6066,23,PASS,False,False,APPROVED,AML review pending,2024-07-19 17:30:00
576,6523,91,PASS,True,True,REJECTED,High-risk profile,2024-08-14 11:49:00
577,3514,13,PASS,False,True,APPROVED,Additional documents required,2025-03-12 22:10:00
578,2382,12,PASS,False,True,APPROVED,KYC verified,2024-02-03 20:00:00
579,9979,11,PASS,False,False,APPROVED,No issues detected,2023-09-27 07:23:00
580,9789,92,PASS,True,False,REJECTED,High-risk profile,2024-11-02 16:18:00
581,8490,85,PASS,True,True,REJECTED,No issues detected,2023-01-11 06:54:00
582,3920,47,PASS,True,True,PENDING,AML review pending,2023-06-23 21:02:00
583,6475,86,PASS,True,True,REJECTED,KYC verified,2025-03-09 12:22:00
584,9161,93,REVIEW,False,False,REJECTED,AML review pending,2023-04-03 17:18:00
585,6619,59,PASS,False,True,PENDING,High-risk profile,2023-08-20 19:12:00
586,8244,10,PASS,True,False,APPROVED,No issues detected,2024-06-02 03:35:00
587,7255,89,FAIL,False,True,REJECTED,AML review pending,2025-04-12 18:16:00
588,9615,59,REVIEW,False,True,PENDING,AML review pending,2025-03-05 14:43:00
589,3768,29,REVIEW,False,False,APPROVED,No issues detected,2023-03-11 12:40:00
590,4068,34,PASS,False,False,PENDING,KYC verified,2024-07-02 00:44:00
