transaction_id,investment_id,user_id,fund_id,transaction_type,amount,units,nav,stamp_duty,exit_load,settlement_date,status,created_at
234,234,4819,227,SIP,5000,29.7477,168.08,0.25,0.0,2024-12-05,FAILED,2024-12-05 15:48:00
235,235,3225,193,SIP,500,2.2384,223.37,0.03,0.0,2023-01-15,FAILED,2023-01-15 10:49:00
236,236,7814,182,SIP,1000,10.3541,96.58,0.05,0.0,2025-03-21,SUCCESS,2025-03-21 13:39:00
237,237,2598,196,SIP,5000,442.0866,11.31,0.25,0.0,2023-06-15,SUCCESS,2023-06-15 17:48:00
238,238,5804,38,REDEMPTION,500,1.9045,262.53,0.03,5.0,2025-06-03,SETTLED,2025-06-03 10:33:00
239,239,4466,42,PURCHASE,2000,6.6861,299.13,0.1,0.0,2024-08-30,SUCCESS,2024-08-30 14:49:00
240,240,287,224,SIP,5000,32.8882,152.03,0.25,0.0,2022-08-15,SETTLED,2022-08-15 18:13:00
241,241,5316,237,SIP,1000,5.1182,195.38,0.05,0.0,2023-08-21,SETTLED,2023-08-21 15:47:00
242,242,3753,68,PURCHASE,1000,8.4731,118.02,0.05,0.0,2023-06-29,FAILED,2023-06-29 18:44:00
243,243,4652,58,SIP,1500,9.9953,150.07,0.07,0.0,2022-07-21,FAILED,2022-07-21 11:58:00
244,244,924,150,SIP,25000,652.912,38.29,1.25,0.0,2023-05-21,SETTLED,2023-05-21 15:04:00
245,245,1192,49,REDEMPTION,3000,27.0978,110.71,0.15,30.0,2022-05-25,PENDING,2022-05-25 15:48:00
246,246,7546,125,REDEMPTION,25000,84.5737,295.6,1.25,250.0,2024-05-23,FAILED,2024-05-23 15:30:00
247,247,1217,189,SIP,3000,40.7221,73.67,0.15,0.0,2025-12-28,SETTLED,2025-12-28 17:29:00
248,248,8508,127,SIP,500,3.4958,143.03,0.03,0.0,2025-05-28,FAILED,2025-05-28 16:51:00
249,249,9296,29,SIP,1000,3.3493,298.57,0.05,0.0,2023-06-19,SUCCESS,2023-06-19 09:01:00
250,250,1812,80,SIP,50000,196.2554,254.77,2.5,0.0,2022-10-27,SUCCESS,2022-10-27 12:46:00
251,251,7585,162,SIP,5000,19.0512,262.45,0.25,0.0,2022-08-30,FAILED,2022-08-30 16:58:00
252,252,2844,20,SIP,500,2.2348,223.73,0.03,0.0,2022-12-16,SUCCESS,2022-12-16 13:54:00
253,253,1920,50,SIP,3000,19.4553,154.2,0.15,0.0,2022-07-10,SUCCESS,2022-07-10 12:42:00
254,254,9878,86,PURCHASE,10000,69.2809,144.34,0.5,0.0,2024-06-11,PENDING,2024-06-11 10:18:00
255,255,1874,215,SIP,2000,21.6333,92.45,0.1,0.0,2022-10-15,SUCCESS,2022-10-15 15:24:00
256,256,6953,212,STP,1500,11.0197,136.12,0.07,15.0,2024-02-01,SETTLED,2024-02-01 18:21:00
257,257,9599,53,PURCHASE,1500,10.4544,143.48,0.07,0.0,2023-06-15,SETTLED,2023-06-15 14:21:00
258,258,945,101,REDEMPTION,3000,10.0157,299.53,0.15,30.0,2024-03-23,PENDING,2024-03-23 12:07:00
259,259,6353,224,SIP,50000,609.3845,82.05,2.5,0.0,2024-09-06,FAILED,2024-09-06 18:14:00
260,260,7906,88,SIP,3000,39.8089,75.36,0.15,0.0,2024-07-07,FAILED,2024-07-07 16:51:00
261,261,9579,193,PURCHASE,1000,11.4508,87.33,0.05,0.0,2022-09-05,PENDING,2022-09-05 17:38:00
262,262,3853,13,SIP,1500,5.3343,281.2,0.07,0.0,2023-04-16,SETTLED,2023-04-16 10:46:00
263,263,7880,4,SIP,50000,301.1323,166.04,2.5,0.0,2025-07-23,FAILED,2025-07-23 11:42:00
264,264,4204,140,STP,5000,44.3931,112.63,0.25,50.0,2023-10-25,SUCCESS,2023-10-25 15:16:00
265,265,4522,96,SIP,500,2.8163,177.54,0.03,0.0,2023-07-23,PENDING,2023-07-23 11:16:00
266,266,1923,29,SIP,50000,294.8809,169.56,2.5,0.0,2023-10-05,PENDING,2023-10-05 12:36:00
267,267,3735,164,REDEMPTION,25000,134.113,186.41,1.25,250.0,2022-01-29,SUCCESS,2022-01-29 12:53:00
268,268,9528,110,SIP,500,9.1391,54.71,0.03,0.0,2022-06-04,FAILED,2022-06-04 11:35:00
269,269,8962,194,SIP,2000,15.2637,131.03,0.1,0.0,2025-10-25,PENDING,2025-10-25 12:17:00
270,270,1697,212,SIP,50000,174.3801,286.73,2.5,0.0,2022-05-05,SETTLED,2022-05-05 13:38:00
271,271,227,188,SIP,1000,5.1062,195.84,0.05,0.0,2025-09-16,SETTLED,2025-09-16 11:53:00
272,272,6559,69,PURCHASE,50000,434.8204,114.99,2.5,0.0,2023-10-22,FAILED,2023-10-22 09:51:00
273,273,2280,96,REDEMPTION,10000,41.6753,239.95,0.5,100.0,2023-08-17,PENDING,2023-08-17 10:53:00
274,274,6286,91,SIP,1500,6.213,241.43,0.07,0.0,2025-12-20,SETTLED,2025-12-20 17:52:00
275,275,547,186,SIP,5000,17.6566,283.18,0.25,0.0,2022-03-31,SETTLED,2022-03-31 10:42:00
276,276,8017,195,SIP,10000,45.6663,218.98,0.5,0.0,2025-02-09,PENDING,2025-02-09 10:48:00
277,277,4604,114,SIP,1500,6.3134,237.59,0.07,0.0,2023-06-04,FAILED,2023-06-04 13:42:00
278,278,2654,203,PURCHASE,2000,6.7831,294.85,0.1,0.0,2022-02-14,SETTLED,2022-02-14 10:58:00
279,279,3359,122,REDEMPTION,500,1.7528,285.26,0.03,5.0,2023-09-22,FAILED,2023-09-22 15:12:00
280,280,3051,144,SIP,1500,6.1508,243.87,0.07,0.0,2024-10-01,PENDING,2024-10-01 09:32:00
281,281,2131,53,SIP,5000,63.9713,78.16,0.25,0.0,2025-06-25,SUCCESS,2025-06-25 17:41:00
282,282,4756,13,SIP,25000,117.7246,212.36,1.25,0.0,2022-08-20,FAILED,2022-08-20 09:48:00
283,283,2441,68,SWP,2000,7.473,267.63,0.1,20.0,2024-05-12,SETTLED,2024-05-12 12:34:00
284,284,1593,8,SIP,5000,21.2386,235.42,0.25,0.0,2024-02-26,SUCCESS,2024-02-26 09:16:00
285,285,8392,219,PURCHASE,500,1.6729,298.89,0.03,0.0,2024-04-19,PENDING,2024-04-19 12:15:00
286,286,9504,40,SIP,1500,6.2568,239.74,0.07,0.0,2024-04-20,FAILED,2024-04-20 14:04:00
287,287,1970,147,SIP,1000,13.9024,71.93,0.05,0.0,2023-08-13,FAILED,2023-08-13 11:08:00
288,288,9675,242,SIP,3000,10.712,280.06,0.15,0.0,2023-02-27,SETTLED,2023-02-27 17:01:00
289,289,1469,114,SIP,1500,8.9392,167.8,0.07,0.0,2024-09-11,SUCCESS,2024-09-11 16:01:00
290,290,7368,16,STP,1000,3.3873,295.22,0.05,10.0,2022-04-29,FAILED,2022-04-29 10:15:00
291,291,8284,44,SIP,25000,518.7798,48.19,1.25,0.0,2024-12-01,SETTLED,2024-12-01 12:08:00
292,292,3660,83,SWP,2000,15.444,129.5,0.1,20.0,2023-09-01,PENDING,2023-09-01 09:11:00
293,293,1568,53,SIP,1000,30.9885,32.27,0.05,0.0,2024-07-05,PENDING,2024-07-05 17:06:00
294,294,6699,56,PURCHASE,2000,8.4274,237.32,0.1,0.0,2024-05-07,SUCCESS,2024-05-07 09:01:00
295,295,1245,95,SWP,25000,501.2029,49.88,1.25,250.0,2023-01-11,SETTLED,2023-01-11 09:34:00
296,296,5166,49,STP,1500,5.2906,283.52,0.07,15.0,2024-04-08,FAILED,2024-04-08 14:47:00
297,297,9734,224,SIP,50000,321.0273,155.75,2.5,0.0,2025-01-29,PENDING,2025-01-29 15:19:00
298,298,5041,38,SIP,500,1.7356,288.09,0.03,0.0,2023-03-10,FAILED,2023-03-10 13:19:00
299,299,5321,203,PURCHASE,25000,2198.7687,11.37,1.25,0.0,2022-03-10,SUCCESS,2022-03-10 18:49:00
300,300,813,214,PURCHASE,10000,61.7132,162.04,0.5,0.0,2024-01-23,SUCCESS,2024-01-23 18:08:00
301,301,8510,20,SIP,5000,205.3388,24.35,0.25,0.0,2023-03-19,SETTLED,2023-03-19 12:37:00
302,302,4833,113,SIP,25000,85.3097,293.05,1.25,0.0,2024-10-11,PENDING,2024-10-11 10:09:00
303,303,6576,26,PURCHASE,1500,6.5286,229.76,0.07,0.0,2023-07-09,FAILED,2023-07-09 10:33:00
304,304,6743,72,SIP,3000,11.184,268.24,0.15,0.0,2024-04-06,PENDING,2024-04-06 11:30:00
305,305,6930,201,SIP,1000,46.62,21.45,0.05,0.0,2024-05-08,SETTLED,2024-05-08 16:24:00
306,306,9797,82,PURCHASE,5000,20.0473,249.41,0.25,0.0,2022-12-10,PENDING,2022-12-10 12:01:00
307,307,1018,16,SWP,5000,73.443,68.08,0.25,50.0,2024-04-01,SETTLED,2024-04-01 14:26:00
308,308,5965,69,SIP,50000,304.0253,164.46,2.5,0.0,2022-01-09,PENDING,2022-01-09 11:48:00
309,309,2749,33,SIP,50000,206.586,242.03,2.5,0.0,2022-01-10,SUCCESS,2022-01-10 11:53:00
310,310,4982,138,SIP,3000,84.2697,35.6,0.15,0.0,2025-12-29,PENDING,2025-12-29 17:32:00
311,311,9754,190,SIP,1000,4.1639,240.16,0.05,0.0,2025-01-16,SETTLED,2025-01-16 15:17:00
312,312,8401,161,SIP,1000,42.7899,23.37,0.05,0.0,2025-07-07,FAILED,2025-07-07 12:31:00
313,313,777,131,PURCHASE,500,5.5018,90.88,0.03,0.0,2024-04-17,PENDING,2024-04-17 10:59:00
314,314,6933,88,SIP,25000,107.3883,232.8,1.25,0.0,2023-07-17,SETTLED,2023-07-17 09:19:00
315,315,7542,80,SIP,1000,3.761,265.89,0.05,0.0,2025-10-25,PENDING,2025-10-25 10:01:00
316,316,3598,93,SIP,10000,133.2268,75.06,0.5,0.0,2024-03-25,SUCCESS,2024-03-25 10:28:00
317,317,5270,29,SIP,2000,14.4844,138.08,0.1,0.0,2025-11-27,PENDING,2025-11-27 11:55:00
318,318,8293,42,SIP,1000,3.3734,296.44,0.05,0.0,2022-02-14,PENDING,2022-02-14 10:49:00
319,319,4244,247,STP,1000,21.45,46.62,0.05,10.0,2023-08-21,PENDING,2023-08-21 12:58:00
320,320,5022,139,SIP,3000,260.8696,11.5,0.15,0.0,2022-11-27,FAILED,2022-11-27 12:38:00
321,321,3435,72,SIP,25000,150.775,165.81,1.25,0.0,2025-11-01,SUCCESS,2025-11-01 09:37:00
322,322,5466,65,STP,10000,46.9925,212.8,0.5,100.0,2022-02-10,SUCCESS,2022-02-10 10:42:00
323,323,4617,111,PURCHASE,1500,7.305,205.34,0.07,0.0,2023-01-11,SUCCESS,2023-01-11 09:03:00
324,324,8123,31,SIP,500,1.7759,281.55,0.03,0.0,2022-02-09,SETTLED,2022-02-09 16:52:00
325,325,6643,202,SIP,10000,49.6426,201.44,0.5,0.0,2023-02-04,SUCCESS,2023-02-04 15:18:00
326,326,2525,131,SIP,2000,19.2049,104.14,0.1,0.0,2023-09-08,PENDING,2023-09-08 15:51:00
327,327,5415,219,SIP,1000,68.0735,14.69,0.05,0.0,2023-04-14,SUCCESS,2023-04-14 17:44:00
328,328,1603,103,SIP,1500,9.0937,164.95,0.07,0.0,2024-03-06,SUCCESS,2024-03-06 16:07:00
329,329,3602,191,PURCHASE,1000,8.3731,119.43,0.05,0.0,2023-04-21,PENDING,2023-04-21 13:25:00
330,330,4341,86,SWP,50000,234.5106,213.21,2.5,500.0,2023-04-02,SETTLED,2023-04-02 15:26:00
331,331,6155,119,PURCHASE,25000,2042.4837,12.24,1.25,0.0,2024-03-06,PENDING,2024-03-06 09:17:00
332,332,7440,204,SIP,3000,14.1576,211.9,0.15,0.0,2025-04-28,SUCCESS,2025-04-28 09:43:00
333,333,3344,31,PURCHASE,1000,3.7941,263.57,0.05,0.0,2023-10-24,FAILED,2023-10-24 12:15:00
334,334,7961,67,REDEMPTION,1000,6.521,153.35,0.05,10.0,2023-05-14,SETTLED,2023-05-14 18:06:00
335,335,8015,44,SIP,500,1.8727,266.99,0.03,0.0,2025-09-27,PENDING,2025-09-27 15:39:00
336,336,6750,153,SIP,25000,122.2554,204.49,1.25,0.0,2023-01-28,SETTLED,2023-01-28 17:17:00
337,337,8078,16,SIP,25000,108.3236,230.79,1.25,0.0,2022-12-16,FAILED,2022-12-16 16:58:00
338,338,5221,39,SIP,500,3.3472,149.38,0.03,0.0,2023-08-26,SETTLED,2023-08-26 13:18:00
339,339,7531,118,SIP,500,6.4541,77.47,0.03,0.0,2022-05-18,PENDING,2022-05-18 13:56:00
340,340,2849,182,STP,10000,48.9021,204.49,0.5,100.0,2022-11-05,SUCCESS,2022-11-05 14:45:00
341,341,5038,135,SIP,1500,6.2954,238.27,0.07,0.0,2023-11-19,SETTLED,2023-11-19 13:47:00
342,342,7621,227,SIP,1000,16.2127,61.68,0.05,0.0,2025-10-11,FAILED,2025-10-11 11:08:00
343,343,1049,93,PURCHASE,5000,81.103,61.65,0.25,0.0,2022-03-29,SETTLED,2022-03-29 15:20:00
344,344,1452,55,PURCHASE,2000,7.9859,250.44,0.1,0.0,2023-08-22,PENDING,2023-08-22 12:58:00
345,345,1327,129,SIP,1500,12.3946,121.02,0.07,0.0,2025-09-17,SETTLED,2025-09-17 11:57:00
346,346,7346,23,SIP,10000,43.8924,227.83,0.5,0.0,2022-05-01,SETTLED,2022-05-01 09:35:00
347,347,8190,50,PURCHASE,3000,35.5198,84.46,0.15,0.0,2025-04-14,PENDING,2025-04-14 16:19:00
348,348,1187,42,STP,25000,359.8676,69.47,1.25,250.0,2025-09-11,SETTLED,2025-09-11 14:09:00
349,349,5278,98,SIP,5000,83.4307,59.93,0.25,0.0,2023-09-17,SETTLED,2023-09-17 10:29:00
350,350,4796,27,PURCHASE,3000,28.0689,106.88,0.15,0.0,2023-01-05,FAILED,2023-01-05 09:18:00
351,351,6657,166,STP,2000,9.6149,208.01,0.1,20.0,2025-04-21,FAILED,2025-04-21 17:45:00
352,352,1830,40,SIP,1500,7.1395,210.1,0.07,0.0,2022-05-11,SUCCESS,2022-05-11 15:47:00
353,353,3426,105,SIP,500,3.74,133.69,0.03,0.0,2025-05-04,PENDING,2025-05-04 14:56:00
354,354,1972,98,SIP,10000,50.1303,199.48,0.5,0.0,2022-05-11,SETTLED,2022-05-11 13:38:00
355,355,7542,75,SIP,25000,375.9398,66.5,1.25,0.0,2023-12-26,SUCCESS,2023-12-26 17:02:00
356,356,8792,192,STP,1000,10.0,100.0,0.05,10.0,2022-02-03,PENDING,2022-02-03 12:18:00
357,357,9399,159,SIP,25000,1191.6111,20.98,1.25,0.0,2025-09-04,FAILED,2025-09-04 16:27:00
358,358,37,130,SIP,3000,42.4328,70.7,0.15,0.0,2025-04-22,SETTLED,2025-04-22 10:35:00
359,359,194,117,STP,5000,182.4152,27.41,0.25,50.0,2025-05-05,SUCCESS,2025-05-05 12:31:00
360,360,217,9,SIP,5000,34.8797,143.35,0.25,0.0,2025-11-27,FAILED,2025-11-27 12:46:00
361,361,4133,197,SIP,25000,120.9014,206.78,1.25,0.0,2022-07-06,PENDING,2022-07-06 11:32:00
362,362,5563,189,SIP,1000,5.4693,182.84,0.05,0.0,2025-09-07,FAILED,2025-09-07 13:15:00
363,363,2906,186,SIP,10000,44.3872,225.29,0.5,0.0,2023-01-03,SETTLED,2023-01-03 09:47:00
364,364,5942,249,REDEMPTION,50000,338.5011,147.71,2.5,500.0,2022-01-27,SETTLED,2022-01-27 09:00:00
365,365,8126,110,SIP,2000,119.1185,16.79,0.1,0.0,2022-08-26,PENDING,2022-08-26 15:02:00
366,366,823,248,SIP,5000,19.6271,254.75,0.25,0.0,2022-06-02,SUCCESS,2022-06-02 16:42:00
367,367,9279,167,SIP,5000,35.2584,141.81,0.25,0.0,2024-02-14,SUCCESS,2024-02-14 17:49:00
368,368,3934,229,SIP,50000,177.4182,281.82,2.5,0.0,2022-02-03,PENDING,2022-02-03 16:13:00
369,369,2987,143,SIP,1000,8.9734,111.44,0.05,0.0,2025-03-14,FAILED,2025-03-14 12:00:00
370,370,2460,75,SIP,25000,295.2291,84.68,1.25,0.0,2023-03-05,SUCCESS,2023-03-05 16:21:00
371,371,1065,27,REDEMPTION,10000,764.526,13.08,0.5,100.0,2025-09-02,SETTLED,2025-09-02 17:17:00
372,372,1079,30,SIP,5000,17.774,281.31,0.25,0.0,2023-08-21,PENDING,2023-08-21 17:14:00
373,373,3584,54,SWP,1000,3.6172,276.46,0.05,10.0,2023-04-17,PENDING,2023-04-17 17:30:00
374,374,7089,225,SIP,1000,46.2749,21.61,0.05,0.0,2024-10-31,PENDING,2024-10-31 17:00:00
375,375,2710,113,STP,50000,167.8754,297.84,2.5,500.0,2025-12-27,SETTLED,2025-12-27 12:28:00
376,376,1083,27,PURCHASE,25000,140.8609,177.48,1.25,0.0,2022-12-23,PENDING,2022-12-23 15:22:00
377,377,5799,167,SIP,5000,58.1058,86.05,0.25,0.0,2025-06-09,SUCCESS,2025-06-09 16:31:00
378,378,2035,165,PURCHASE,25000,133.6827,187.01,1.25,0.0,2022-01-25,SUCCESS,2022-01-25 14:17:00
379,379,5875,128,SIP,2000,7.4319,269.11,0.1,0.0,2023-01-12,FAILED,2023-01-12 11:28:00
380,380,1644,44,SIP,1500,18.7243,80.11,0.07,0.0,2024-07-13,PENDING,2024-07-13 15:19:00
381,381,1886,66,SIP,3000,20.6072,145.58,0.15,0.0,2022-11-21,SUCCESS,2022-11-21 18:28:00
382,382,2594,79,PURCHASE,50000,470.1015,106.36,2.5,0.0,2023-07-21,SETTLED,2023-07-21 11:08:00
383,383,7587,191,SIP,3000,15.3516,195.42,0.15,0.0,2024-02-07,SUCCESS,2024-02-07 15:47:00
384,384,8046,240,PURCHASE,1000,4.2609,234.69,0.05,0.0,2023-06-23,SUCCESS,2023-06-23 13:46:00
385,385,3059,116,SIP,500,10.3327,48.39,0.03,0.0,2022-08-29,PENDING,2022-08-29 18:16:00
386,386,2413,121,SWP,1500,6.6389,225.94,0.07,15.0,2025-10-27,FAILED,2025-10-27 18:34:00
387,387,7548,136,REDEMPTION,25000,245.652,101.77,1.25,250.0,2022-03-31,SUCCESS,2022-03-31 14:48:00
388,388,2980,127,PURCHASE,25000,1324.1525,18.88,1.25,0.0,2025-11-14,SETTLED,2025-11-14 12:31:00
389,389,5367,111,SIP,500,3.7252,134.22,0.03,0.0,2025-12-27,SETTLED,2025-12-27 18:19:00
390,390,8684,81,PURCHASE,25000,105.0155,238.06,1.25,0.0,2022-05-12,FAILED,2022-05-12 13:40:00
391,391,9959,206,SIP,1500,5.1066,293.74,0.07,0.0,2022-10-19,SUCCESS,2022-10-19 17:34:00
392,392,4856,70,SIP,5000,17.34,288.35,0.25,0.0,2024-04-15,SUCCESS,2024-04-15 16:35:00
393,393,5659,6,SIP,3000,21.8531,137.28,0.15,0.0,2022-07-25,SETTLED,2022-07-25 10:22:00
394,394,721,49,PURCHASE,50000,359.9971,138.89,2.5,0.0,2024-05-08,SETTLED,2024-05-08 09:34:00
395,395,8389,240,REDEMPTION,1000,4.2992,232.6,0.05,10.0,2022-11-18,SETTLED,2022-11-18 16:30:00
396,396,7329,182,SIP,25000,149.9071,166.77,1.25,0.0,2025-09-03,SUCCESS,2025-09-03 09:18:00
397,397,9183,222,STP,2000,25.3678,78.84,0.1,20.0,2023-03-22,FAILED,2023-03-22 16:40:00
398,398,6285,66,SIP,25000,102.8764,243.01,1.25,0.0,2025-12-02,FAILED,2025-12-02 16:05:00
399,399,627,80,SIP,10000,75.392,132.64,0.5,0.0,2023-04-22,FAILED,2023-04-22 09:24:00
400,400,9325,190,REDEMPTION,5000,29.7619,168.0,0.25,50.0,2025-07-03,FAILED,2025-07-03 12:48:00
401,401,4637,41,SIP,500,10.533,47.47,0.03,0.0,2023-09-15,SUCCESS,2023-09-15 12:08:00
402,402,461,103,SIP,1500,16.6316,90.19,0.07,0.0,2022-08-07,PENDING,2022-08-07 15:27:00
403,403,4054,21,PURCHASE,1500,17.6243,85.11,0.07,0.0,2025-02-26,FAILED,2025-02-26 18:41:00
404,404,1347,179,SIP,10000,55.371,180.6,0.5,0.0,2024-04-15,SUCCESS,2024-04-15 09:09:00
405,405,1420,235,SIP,2000,10.0629,198.75,0.1,0.0,2025-04-20,SETTLED,2025-04-20 13:59:00
406,406,9317,64,SIP,3000,85.1305,35.24,0.15,0.0,2022-11-10,PENDING,2022-11-10 09:11:00
407,407,5779,230,REDEMPTION,1000,4.312,231.91,0.05,10.0,2024-12-12,PENDING,2024-12-12 14:58:00
408,408,2592,137,REDEMPTION,1500,13.1775,113.83,0.07,15.0,2025-07-19,SETTLED,2025-07-19 14:54:00
409,409,9776,246,SIP,1500,20.8797,71.84,0.07,0.0,2025-05-04,PENDING,2025-05-04 16:59:00
410,410,2353,109,REDEMPTION,1000,7.1911,139.06,0.05,10.0,2022-08-04,PENDING,2022-08-04 12:09:00
411,411,730,99,REDEMPTION,10000,37.287,268.19,0.5,100.0,2023-04-30,SETTLED,2023-04-30 15:54:00
412,412,3987,99,SIP,10000,47.1654,212.02,0.5,0.0,2022-11-10,PENDING,2022-11-10 12:23:00
413,413,172,28,PURCHASE,1000,4.3085,232.1,0.05,0.0,2024-06-04,FAILED,2024-06-04 11:14:00
414,414,7618,178,SIP,50000,722.7522,69.18,2.5,0.0,2025-01-31,SUCCESS,2025-01-31 16:30:00
415,415,4387,166,SIP,5000,19.2968,259.11,0.25,0.0,2025-12-26,FAILED,2025-12-26 18:52:00
416,416,3688,38,SIP,3000,25.2951,118.6,0.15,0.0,2022-07-20,SUCCESS,2022-07-20 12:23:00
417,417,7013,183,SWP,50000,210.3934,237.65,2.5,500.0,2023-11-02,SUCCESS,2023-11-02 17:52:00
418,418,9203,213,SIP,10000,44.1501,226.5,0.5,0.0,2023-11-25,SUCCESS,2023-11-25 12:06:00
419,419,8279,147,SIP,1000,29.9401,33.4,0.05,0.0,2023-09-22,SETTLED,2023-09-22 18:46:00
420,420,7000,5,SIP,3000,25.6388,117.01,0.15,0.0,2025-08-22,SUCCESS,2025-08-22 12:25:00
421,421,3291,48,SIP,50000,334.1353,149.64,2.5,0.0,2024-11-18,FAILED,2024-11-18 17:51:00
422,422,7722,101,SIP,5000,25.8598,193.35,0.25,0.0,2025-12-31,SETTLED,2025-12-31 13:33:00
423,423,5302,238,SIP,50000,699.3985,71.49,2.5,0.0,2022-09-21,SUCCESS,2022-09-21 11:13:00
424,424,7875,59,SIP,5000,17.4083,287.22,0.25,0.0,2023-06-05,PENDING,2023-06-05 15:57:00
425,425,1615,243,SIP,25000,88.6651,281.96,1.25,0.0,2025-12-11,FAILED,2025-12-11 15:19:00
426,426,7114,10,PURCHASE,25000,356.0746,70.21,1.25,0.0,2023-06-22,PENDING,2023-06-22 18:21:00
427,427,5143,121,STP,5000,46.3392,107.9,0.25,50.0,2022-09-22,SUCCESS,2022-09-22 10:46:00
428,428,3487,229,SIP,1000,15.3304,65.23,0.05,0.0,2025-09-09,SUCCESS,2025-09-09 13:30:00
429,429,984,20,PURCHASE,500,6.2547,79.94,0.03,0.0,2024-01-27,PENDING,2024-01-27 16:40:00
430,430,2050,102,PURCHASE,1000,3.7539,266.39,0.05,0.0,2022-05-29,SUCCESS,2022-05-29 17:28:00
431,431,5508,200,SIP,1000,9.5639,104.56,0.05,0.0,2023-11-11,FAILED,2023-11-11 17:55:00
432,432,8166,182,PURCHASE,3000,14.6406,204.91,0.15,0.0,2024-09-07,SUCCESS,2024-09-07 09:43:00
433,433,8837,193,SIP,3000,10.4377,287.42,0.15,0.0,2022-04-23,PENDING,2022-04-23 09:16:00
434,434,1622,142,SIP,50000,233.0133,214.58,2.5,0.0,2024-03-05,PENDING,2024-03-05 17:14:00
435,435,2076,154,STP,3000,20.5606,145.91,0.15,30.0,2023-01-01,SETTLED,2023-01-01 09:54:00
436,436,6528,140,SIP,10000,45.1773,221.35,0.5,0.0,2025-04-06,SETTLED,2025-04-06 16:38:00
437,437,255,136,REDEMPTION,3000,60.9756,49.2,0.15,30.0,2025-10-31,SUCCESS,2025-10-31 12:32:00
438,438,6985,235,SIP,3000,22.1288,135.57,0.15,0.0,2023-04-19,SUCCESS,2023-04-19 11:15:00
439,439,7656,205,SIP,10000,68.7002,145.56,0.5,0.0,2024-08-07,SETTLED,2024-08-07 09:13:00
440,440,8505,90,REDEMPTION,10000,38.2599,261.37,0.5,100.0,2023-03-20,FAILED,2023-03-20 12:04:00
441,441,8795,153,SIP,5000,192.2338,26.01,0.25,0.0,2025-05-18,SUCCESS,2025-05-18 09:47:00
442,442,2049,202,SIP,25000,242.037,103.29,1.25,0.0,2023-06-30,SETTLED,2023-06-30 11:45:00
443,443,5303,13,REDEMPTION,1000,18.1258,55.17,0.05,10.0,2022-12-27,SUCCESS,2022-12-27 15:26:00
444,444,5566,186,REDEMPTION,1500,8.8101,170.26,0.07,15.0,2022-01-21,SUCCESS,2022-01-21 14:11:00
445,445,5441,108,SIP,25000,765.9314,32.64,1.25,0.0,2023-09-30,SUCCESS,2023-09-30 15:44:00
446,446,2657,134,SIP,1500,77.5996,19.33,0.07,0.0,2024-11-02,SETTLED,2024-11-02 10:04:00
447,447,3690,115,SWP,25000,2475.2475,10.1,1.25,250.0,2025-12-28,PENDING,2025-12-28 18:44:00
448,448,5211,93,SWP,50000,362.1614,138.06,2.5,500.0,2023-01-18,PENDING,2023-01-18 15:16:00
449,449,3861,117,SIP,500,2.8335,176.46,0.03,0.0,2023-09-11,PENDING,2023-09-11 18:35:00
450,450,2894,191,STP,50000,198.6018,251.76,2.5,500.0,2022-08-04,FAILED,2022-08-04 14:11:00
451,451,6442,186,SIP,1500,19.2012,78.12,0.07,0.0,2022-04-11,FAILED,2022-04-11 10:59:00
452,452,4803,29,SIP,10000,52.2766,191.29,0.5,0.0,2023-04-15,SUCCESS,2023-04-15 09:19:00
453,453,1945,204,SWP,1000,13.1423,76.09,0.05,10.0,2024-11-16,SETTLED,2024-11-16 12:31:00
454,454,4400,113,PURCHASE,3000,274.223,10.94,0.15,0.0,2022-12-22,SUCCESS,2022-12-22 11:57:00
455,455,1176,87,REDEMPTION,5000,45.5581,109.75,0.25,50.0,2022-01-04,SUCCESS,2022-01-04 15:14:00
456,456,4250,108,REDEMPTION,500,7.3475,68.05,0.03,5.0,2022-01-08,FAILED,2022-01-08 12:42:00
457,457,2117,173,SWP,1000,17.4398,57.34,0.05,10.0,2024-03-07,FAILED,2024-03-07 14:15:00
458,458,9417,207,PURCHASE,5000,32.2706,154.94,0.25,0.0,2022-08-09,SUCCESS,2022-08-09 15:00:00
459,459,5694,142,PURCHASE,1500,6.5434,229.24,0.07,0.0,2025-12-10,FAILED,2025-12-10 12:42:00
460,460,5761,140,SIP,2000,81.4664,24.55,0.1,0.0,2022-01-26,SETTLED,2022-01-26 13:35:00
461,461,8022,31,SIP,2000,8.1659,244.92,0.1,0.0,2022-06-05,SETTLED,2022-06-05 10:06:00
462,462,1502,69,SIP,3000,10.4279,287.69,0.15,0.0,2022-03-19,SETTLED,2022-03-19 10:10:00
463,463,2468,21,SIP,5000,18.5357,269.75,0.25,0.0,2024-07-15,FAILED,2024-07-15 10:42:00
464,464,9725,107,PURCHASE,5000,45.2243,110.56,0.25,0.0,2022-10-28,SUCCESS,2022-10-28 12:49:00
465,465,7711,139,SIP,3000,34.904,85.95,0.15,0.0,2024-03-15,PENDING,2024-03-15 15:04:00
466,466,719,213,SIP,500,6.4325,77.73,0.03,0.0,2024-10-18,SUCCESS,2024-10-18 18:40:00
467,467,9884,35,PURCHASE,1500,7.1066,211.07,0.07,0.0,2022-02-22,PENDING,2022-02-22 17:46:00
